PRKCA	MET	-a|
CDK1	MYOD1	-a|
GSK3B	KLF5	-a|
AURKB	HDAC4	-a|
VEGFA	DLL4	-t>
ESR1	NCOA2	-t>
PLAG1	IGF2	-t>
PRKAA1	NR0B2	-a>
BMPR1B	SMAD1	-a>
ELF4	MDM2	-t>
GLI1	CCND1	-t>
CAMK1	NUMB	-a|
SRC	HSP90AB1	-a>
BMPR1B	SMAD5	-a>
ZAP70	GAB2	-a>
HOXA9	IGF1	-t>
MEF2C	JUN	-t>
MYC	CCNE1	-t>
NFKB1	BIRC2	-t>
NFKB1	BIRC3	-t>
AKT1	TWIST1	-a>
CDK2	BRCA1	-a>
JAK1	STAT6	-a>
MAPK1	CEBPB	-a>
MAPK3	LRP6	-a>
USP6	MMP9	-t>
MAPK3	SOX9	-t>
MAPK1	RPS6KB1	-a>
ABL1	NCK1	-a>
RIPK2	IRF5	-a>
MAPK6	NCOA3	-a>
MAPK8	CTBP1	-a|
MAP3K8	MAP2K4	-a>
CSK	NOTCH1	-a>
BCL2L11	BAK1	-a>
BMP7	PPARGC1A	-t>
DUSP6	FOXO1	-a>
CyclinB/CDK1	SREBF1	-a>
RPS6KB1	GLI1	-a>
WNT3A	FZD8	-a>
MAPK1	AR	-a|
SH2B3	BCL2L1	-t|
NFIB	EZH2	-t|
RASSF1	STK4	-a>
GNG3	PLCG1	-a>
KLF15	PPARG	-t>
CDK1	AR	-a>
CDK5	AR	-a>
ERK1/2	GAB1	-a|
GCG	LATS1	-a>
GCG	LATS2	-a>
NR3C1	AR	-t|
IFNGR2	JAK2	-a>
AKT1	DLX5	-a>
RARB	THRA	-a>
KRAS	MAP3K1	-a>
AKT	MDM2	-a>
CSNK2A1	YY1	-a>
FZD3	GNGT1	-a>
JAG2	NOTCH1	-a>
PRKACA	PTPRR	-a|
CyclinD/CDK4	RB1	-a|
PRKCD	STAT3	-a>
PRKCA	PRKD1	-a>
NFKBIA	RELA	-a>
IRS2	PIK3CA	-a>
CDK4	RB1	-a|
JAG2	NOTCH3	-a>
NR4A1	NR3C1	-t|
MDM2	NOTCH1	-a>
EGFR	PIK3R1	-a>
LPAR1	GNA12	-a>
MAPK1	BCL2	-a>
ATR	RBBP8	-a>
BAK1	HTRA2	-a>
MAPK1	RAF1	-a|
ARAF	MAP2K1	-a>
CDKN2A	CDK2	-a|
TBK1	STAT6	-a>
SMAD4	MYC	-t|
SMAD3	MYC	-t|
CSNK1A1L	CTNNB1	-a|
MAPK1	RXRA	-a|
IGF2	IGF1R	-a>
ESR1	PPARG	-t|
GLI3	GLI1	-t|
NCK1	PAK1	-a>
RIN1	HRAS	-a>
RPS6KA1	BAD	-a|
KREMEN2	LRP6	-a|
ESR1	CCND1	-t>
PRKAA1	FOXO3	-a>
AKT	CTNNB1	-t>
AKT	CTNNB1	-a>
PRKACA	NEDD4L	-a|
PPM1A	SMAD1	-a|
MAPK1	FOXO3	-a|
MAPK11	EGFR	-a|
RIPK1	TRAF6	-a>
CDKN1A	CyclinB/CDK1	-a|
AKT2	FOXO3	-a|
AKT2	mTORC1	-a>
INSR	IRS1	-a>
PRKACA	NFATC1	-a|
ATM	MDM4	-a|
MAPK8	PXN	-a>
RAF1	MAP2K1	-a>
AKT2	GSK3B	-a|
TGFBR1	SMAD2	-a>
AKT3	GSK3B	-a|
PTEN	PIK3CA	-a|
IKBKE	NFKBIA	-a|
IRS1	PIK3CA	-a>
TNFRSF1A	TRADD	-a>
PTPN22	LCK	-a|
TNFRSF1B	TRAF2	-a>
SPEN	RBPJ	-a|
RPS6KB1	MAPK8	-a|
MAPK8	IRS1	-a|
MAPK8	NR3C1	-a|
MAP3K7	HDAC7	-a|
MAPK3	NR3C1	-a|
MARK2	HDAC7	-a|
RBPJ	MAML2	-a>
AKT2	CTNNB1	-t>
AKT2	CTNNB1	-a>
CHEK1	CDC7	-a>
GSK3B	CCND1	-a|
WNT10B	FZD2	-a>
PIK3CA	AKT1	-a>
PAK1	MAP2K1	-a>
E2F1	CCNE1	-t>
NLK	LEF1	-a|
PRKACA	FRAT1	-a|
PAK1	MAP3K1	-a>
FASLG	FAS	-a>
TRADD	RIPK1	-a>
FLT4	RPS6KA3	-a|
RXRA	CTNNB1	-a|
NR0B2	NR1I2	-a|
DUSP6	MAPK3	-a|
PPP1CA	MAPK1	-a|
FGF2	FGFR2	-a>
CHUK	NFKBIA	-a|
GSK3B	SREBF1	-a|
DLL4	NOTCH1	-a>
ITCH	DTX1	-a|
BIRC5	CASP9	-a|
FAS	RIPK1	-a>
HRAS	BRAF	-a>
PPP2CA	MAP2K1	-a|
PPP2R5C	MAPK1	-a|
NRAS	BRAF	-a>
RARB	RXRA	-a>
RARB	RXRB	-a>
SOS1	NRAS	-a>
CHUK	NFKB1	-a|
RPS6KA3	GSK3A	-a|
RARG	RXRA	-a>
RARG	RXRB	-a>
RXRA	RARA	-a>
RXRA	RARB	-a>
MCL1	BAK1	-a|
MAPK7	MEF2D	-a>
SRC	ARAF	-a>
ACP1	EPHA2	-a|
KRAS	BRAF	-a>
AKT1	FOXO3	-a|
RXRB	RARA	-a>
MAP3K7	NFKBIA	-a|
ATM	IKBKG	-a|
PPP5C	MAP3K5	-a|
ATM	CHEK2	-a>
RASA1	HRAS	-a|
PTPN6	EGFR	-a|
MAPK8	PPARG	-a|
MAP3K14	CHUK	-a>
PRKAA1	POU2F1	-a|
RPS6KA1	IRS1	-a|
SMO	SUFU	-a|
NPM1	FBXW7	-a>
CDK1	KAT5	-a>
GRB2	GAB1	-a>
LAT	GRB2	-a>
CDK1	RPA2	-a>
FLT3	GRB2	-a>
SMAD7	MAP3K1	-a|
PTPN11	GAB1	-a|
ERK1/2	FOS	-a>
ATM	CDC25C	-a|
PPARGC1A	NFKB1	-t|
GSK3B	JUN	-a|
GADD45A	CDK1	-a|
SRC	STAT3	-a>
MAPK8IP1	MAPK9	-a|
PRKAA1	EP300	-a|
CDK7	E2F1	-a|
SFRP1	WNT1	-a|
SOX17	CTNNB1	-a|
CBP/p300	SMAD2	-a>
STK3	SAV1	-a>
TNF	TNFRSF1B	-a>
ADAM17	NOTCH1	-a>
IL1R1	MYD88	-a>
PRKACA	PTPN7	-a|
SKI	EP300	-a|
BIRC5	CASP3	-a|
MYD88	IRAK1	-a>
PRKCG	GSK3A	-a|
IRAK1	TRAF6	-a>
TBK1	IKBKE	-a>
arachidonic acid	PRKCA	-a>
AKT	TSC1/TSC2	-a|
TSC1/TSC2	mTORC1	-a|
BRAF	MAP2K1	-a>
MAPK14	TP53	-a>
MAPK1	MAP2K1	-a|
IRAK1	PELI1	-a>
DLK1	NOTCH1	-a|
FGF2	FGFR4	-a>
MAP2K1	MAPK1	-a>
MAPK14	SMAD3	-a>
CSNK1E	YAP1	-a|
SIRT1	RELA	-a|
LTBR	TRAF2	-a>
IKBKB	NFKB1	-a|
CSNK1E	WWTR1	-a|
ERK1/2	RPS6KA1	-a>
ERBB2	PLCG1	-a>
TP53	RPS6KA1	-a>
AKT1	MDM2	-a>
KITLG	KIT	-a>
CYP19A1	estradiol	-a>
MAP3K7	IKBKB	-a>
SRC	CASP8	-a|
BMPR1A	BMPR1B	-a>
HES1	RBPJ	-a|
HEY2	NOTCH1	-a|
RHEB	mTORC1	-a>
PAK1	ILK	-a>
MAPK3	JAK2	-a|
PHLPP1	PRKCA	-a|
IKBKB	CDKN2A	-a|
FBXW7	MYC	-a|
NFKB1	TRAF1	-t>
CCND1	HDAC2	-a>
TAB2	MAP3K7	-a>
MAPK1	MYC	-a>
UBE2N	TRAF2	-a>
TFAP4	HDAC1	-a>
ABL1	MTOR	-a|
CSK	SRC	-a|
PIM1	CDKN1B	-a|
ATR	KMT2A	-a>
IKBKB	RELA	-a>
PHLPP1	PRKCB	-a|
CDK1	BCL2	-a|
TNFAIP3	TRAF6	-a|
RPS6KA5	PLA2G4A	-a>
CDH1	CTNNA1	-a>
CTNNA1	YAP1	-a|
AKT2	BRAF	-a|
NEK2	PPP1CC	-a|
IKBKG	RELA	-a>
CHUK	RELA	-a>
RASSF1	STK3	-a>
PLA2G4A	arachidonic acid	-a>
TRAF2	UBE2N	-a>
RNF11	ITCH	-a>
TRAF6	TAB2	-a>
AKT3	BRAF	-a|
CHUK	TAX1BP1	-a>
GAB1	PIK3CA	-a>
TBX3	CDH1	-t|
AMPK	SREBF1	-a|
NFKB1	RELA	-a>
MAP3K7	NFKB1	-t>
RELA	TRAF2	-t>
SRC	GRB10	-a|
SRC	PRKD1	-a>
STK11	PTEN	-a|
FYN	GRB10	-a|
EGFR	SHC1	-a>
DIABLO	BIRC5	-a|
DHH	PTCH1	-a|
STK3	MOB1B	-a>
PSTPIP1	ABL1	-a|
CAMK4	HDAC4	-a|
VHL	HIF1A	-a|
LATS1	YAP1	-a|
RET	MAPK14	-a>
STK4	MOB1B	-a>
AKT3	BAD	-a|
HSP90AB1	APAF1	-a|
CASP8	CASP8AP2	-a>
IRS1	PIK3CB	-a>
SMAD2	SMURF2	-a>
AKT2	PTPN1	-a|
KRAS	PIK3CA	-a>
AKT2	BAD	-a|
LATS1	WWTR1	-a|
CyclinE/CDK2	MYOD1	-a|
TRAF2	MAP3K7	-a>
PIK3CA	PtsIns(3,4,5)P3	-a>
AKT2	ESR1	-a>
AKT2	FOXO4	-a|
MTOR	RPS6KB1	-a>
TFAP4	MDM2	-t|
FLT3	PTPN11	-a>
PRRX1	MAF	-a|
14-3-3	YAP1	-a|
GRB2	SOS1	-a>
MAPK1	SOS1	-a|
BCL2L1	HIP1	-a|
RNF111	SMAD2	-a|
TNFRSF1B	TRAF1	-a>
SYK	IL15RA	-a>
CAMK2A	SMAD2	-a|
AR	NR3C1	-a|
F2R	GNA13	-a>
SYK	LCK	-a|
SPRY2	CBLB	-a|
GSK3B	GLI3	-a|
HRAS	JUN	-a>
SRC	RAF1	-a>
PRKACA	GSK3A	-a|
LRP5	AXIN1	-a|
BCL2L11	BCL2	-a|
SYK	PLCG1	-a>
F2R	LATS1	-a|
CCND1	CDK4	-a>
MAPK9	ATF2	-a>
F2R	GNA12	-a>
GCG	GCGR	-a>
GNAS	ADCY1	-a>
ADCY1	cAMP	-a>
LAT	VAV1	-a>
MAPK8	ATF2	-a>
CyclinB/CDK1	CASP9	-a|
CD19	MAPK1	-a>
CSNK1D	WWTR1	-a|
MAPK3	FOS	-a>
MAP3K1	MAP2K1	-a>
PTPN11	SPRY1	-a|
FLT3	STAT5A	-a>
MDM2	TP53	-a|
PRKACA	SOX9	-a>
PTPN1	PRKCD	-a|
CDC25B	CDK1	-a>
PRKACA	RXRA	-a|
PTPRF	RET	-a|
CDK2	FOXO1	-a|
TP53	MDM2	-t>
MAP3K14	IKK-complex	-a>
GNG12	PRKACA	-a|
PPP2CA	MAP3K7	-a|
TBK1	NFKBIA	-a|
SUZ12/EZH2	YY1	-a>
DUSP16	MAPK14	-a|
LAT	PIK3R1	-a>
calcium ion	PLA2G4A	-a>
PPP1CA	AURKA	-a|
DTX1	ASCL1	-a|
HTRA2	XIAP	-a|
MAP3K8	MAP2K1	-a>
RPS6KA1	GSK3B	-a|
LCK	PTPN6	-a>
MAPK3	POU5F1	-a|
MAP2K6	MAPK13	-a>
LCK	PIK3R1	-a|
LCK	ITK	-a>
IGF1R	AKT	-a>
MAP3K3	MAP2K6	-a>
MAPK7	PML	-a|
RXRB	RARG	-a>
TNF	PIK3CG	-a>
ARAF	MAP2K2	-a>
Prostaglandin E2	PTGER2	-a>
IL22	IL10RB	-a>
ACVR1	SMAD1	-a>
MAPK1	TNFRSF1A	-a|
RAF1	STK3	-a|
CEBPA	SOX4	-t|
MKNK1	SPRY2	-a|
EGFR	GAB1	-a>
RB1	MYOD1	-a>
CDKN2A	ATR	-a>
TBX2	CDKN2A	-t|
NCOA3	AR	-a>
NCOA2	AR	-a>
MAPK3	MKL1	-a|
TBX3	CDKN2A	-t|
SIRT1	MYOD1	-a|
CDKN2A	MDM2	-a|
FOXA1	AR	-t|
EZH2	AR	-a>
AR	ERG	-t>
AR	NKX3-1	-t>
NKX3-1	AR	-t|
NPM1	CDKN2A	-a>
NKX3-1	TP53	-a>
NKX3-1	HDAC1	-a|
CDKN2A	NPM1	-a|
NKX3-1	AKT	-a|
ERG	NKX3-1	-t|
ERG	EZH2	-t>
ERG	MYC	-t>
TEC	BMX	-a>
TBX2	MYOD1	-a|
PLCG1	Diacylglycerol	-a>
Diacylglycerol	PRKCA	-a>
PAX3	FGFR4	-t>
MYOG	CDKN1A	-t|
NRAS	PIK3CA	-a>
Frizzled	CTNNB1	-a>
NR3C1	NFKBIA	-t>
TNF	NfKb-p65/p50	-a>
g-secretase	APP	-a>
GRIN2A	calcium ion	-a>
RUNX1	IKK-complex	-a|
calcium ion	CAPN1	-a>
CAPN1	CDK5/CDK5R1	-a>
CAPN1	CDK5R1	-a>
CAPN1	GSK3A	-a>
CAPN1	GSK3B	-a>
CAPN2	CDK5/CDK5R1	-a>
CAPN2	CDK5R1	-a>
CAPN2	GSK3A	-a>
CAPN2	GSK3B	-a>
SMAD6	SMAD1	-a|
TRAF2	RIPK1	-a>
CALM1	NOS3	-a>
AKT3	NOS3	-a>
NOS3	nitric oxide	-a>
AKT	NOS3	-a>
AKT1	NOS3	-a>
AKT2	NOS3	-a>
PRKACA	NOS3	-a>
PRKCA	NOS3	-a|
PRKCZ	NOS3	-a|
PRKCH	NOS3	-a|
PRKCQ	NOS3	-a|
PRKCI	NOS3	-a|
PRKCD	NOS3	-a|
PRKCB	NOS3	-a|
PRKCD	HABP4	-a|
CEBPA	USF1	-a>
PPP1CA	NEK2	-a|
CAMK2A	SRF	-a>
PRKCE	NOS3	-a|
USF1	CEBPA	-t>
RPS6KA1	FOS	-a>
MAPK8	MYC	-a>
PRKACA	LATS1	-a>
IL17A	KLF3	-t>
PDPK1	RPS6KB1	-a>
PRKCG	NOS3	-a|
LCK	ESR1	-a>
alpha-ketoglutarate	TET2	-a>
CHEK2	CDC25A	-a|
KMT2A	RUNX1	-a>
CDK2	TP63	-a|
RPS6KA1	FLNA	-a>
CDK1	INCENP	-a>
MECOM	RUNX1	-a|
Calcineurin	NFATC2	-a>
CDKN2A	TP53	-a>
LCK	TCR	-a>
IGF1	Calcineurin	-a>
Calcineurin	MEF2C	-a>
calcium ion	Calcineurin	-a>
Calcineurin	NFATC3	-a>
Calcineurin	NFATC1	-a>
FLT3	ID1	-t>
CALM1	Calcineurin	-a>
Calcineurin	BAD	-a>
Calcineurin	IL6	-t>
RCAN1	Calcineurin	-a|
Calcineurin	FLNA	-a|
RUNX1	MECOM	-t>
CBFB	RUNX1	-a>
GNG2	PLCG1	-a>
AKT	SMAD3	-a|
PtsIns(3,4,5)P3	AKT2	-a>
BCL2	DIABLO	-a|
BAK1	AIFM1	-a>
PTEN	AKT	-a|
PIK3CA	AKT	-a>
INPPL1	AKT	-a|
INPPL1	AKT1	-a|
PTEN	AKT1	-a|
PIK3CA	AKT2	-a>
estradiol	AKT2	-a>
MAPK14	MAPK10	-a|
MYOD1	PJA1	-t>
PtsIns(3,4,5)P3	AKT3	-a>
MAPK8	BAX	-a>
AIFM1	BAX	-a>
NAMPT	coenzyme I	-a>
RARA	CTNNB1	-a|
BCL2	CYCS	-a|
BID	CYCS	-a>
CASP8	CYCS	-a>
BAK1	CYCS	-a>
BAK1	DIABLO	-a>
BAX	DIABLO	-a>
BAK1	ENDOG	-a>
LRIG3	ERBB2	-a>
LRIG1	ERBB2	-a|
LRIG1	ERBB4	-a|
LRIG3	ERBB4	-a>
RARA	CCNA1	-t|
RALA	FOXO4	-a>
PPARG	HDAC1	-a|
BCL2	HTRA2	-a|
GPER1	inositol 1,4,5-trisphosphate	-a>
INS	IRS1	-a|
PIK3CA	IRS1	-a|
GRB2	KIT	-a|
LRIG1	LRIG3	-a|
PEA15	MAPK1	-a|
CDON	MAPK14	-a>
PEA15	MAPK3	-a|
BMP4	MKL1	-a>
MAP3K7	NfKb-p65/p50	-a>
TNF	PIK3CB	-a>
PIK3C2A	PLCG1	-a>
MAPK14	PPARG	-a>
PIK3R1	PtsIns(3,4,5)P3	-a>
TGFB1	SKP2	-a|
AKT	FOXO1	-a|
GSK3B	PDX1	-a|
CEBPB	PPARG	-t>
CEBPB	SREBF1	-t>
EGR2	CEBPB	-t>
YY1	NOTCH1	-a|
ERK1/2	AP1	-a>
MAPK8	AP1	-a>
CLK2	PTPN1	-a>
HDAC8	TP53	-a|
TBX2	MYOG	-a|
PRKACA	FOS	-a|
NR3C1	CEBPB	-a>
NR3C1	CEBPB	-t>
DEPTOR	MTOR	-a|
DEPTOR	mTORC1	-a|
DEPTOR	mTORC2	-a|
HSPA1A	NR3C1	-a|
SGK1	GLI1	-a|
SGK1	SMO	-a|
HES1	NR3C1	-t|
HES1	NR3C1	-a|
NR3C1	JUN	-t|
NR3C1	NFKB1	-t|
PELP1	NR3C1	-t>
NR3C1	NCOA1	-t>
NR3C1	CAV1	-a>
NR3C1	LCK	-a>
POMC	MC1R	-a>
HSPA1A	APAF1	-a|
HSPA1A	MAPK8	-a|
RBPJ/NOTCH	DUSP1	-t>
POMC	NFKB1	-a|
POMC	MC4R	-a>
MC1R	TNF	-t|
POMC	CDKN2A	-t>
TNF	MC1R	-t|
IL1B	MC1R	-t>
EDN1	MC1R	-t>
JUN	TGFB1	-t>
CREB1	FST	-t>
FST	INHBA	-a|
FST	GDF11	-a|
HIF1A	IL1B	-t>
HIF1A	CCL2	-t>
HNF1A	IGF1	-t>
IRF3	IL6	-t>
LEF1	FST	-t>
CCL3	CCR2	-a>
CCL3	CCR5	-a>
MITF	TPSAB1	-t>
MYOD1	FST	-t>
NFATC1	IL4	-t>
NFATC2	FST	-t>
NFATC1	IL6	-t>
NFATC2	IL6	-t>
NFATC3	IL6	-t>
PPP3CA	IL6	-t>
PPP3CB	IL6	-t>
PPP3CC	IL6	-t>
RELA	IL1B	-t|
RELA	IL6	-t>
RUNX1	CCL3	-t>
SP1	HGF	-t>
SP1	TGFB1	-t>
SP3	HGF	-t>
STAT3	HGF	-t>
STAT5A	IGF1	-t>
TPSAB1	F2RL1	-a>
NOD2	RIPK2	-a>
HBB	AHSP	-a|
HBA1	AHSP	-a|
HBB	TNF	-t>
HBA1	TNF	-t>
HBB	EDN1	-a|
HBA1	EDN1	-a|
ACVR1B	HBB	-a>
ACVR1B	HBA1	-a>
AHSP	HBA1	-a>
SP1	ID1	-t>
EPO	HBB	-t>
STAT5A	HBB	-t>
EPO	HBA1	-t>
STAT5A	HBA1	-t>
CBP/p300	KLF1	-a>
KLF1	HBB	-t>
ETV6	HBB	-t>
ETV6	HBA1	-t>
FGF2	HBB	-t|
FGF2	HBA1	-t|
TGFB1	HBB	-t>
TGFB1	HBA1	-t>
RUNX1	CDKN2A	-t>
STAT1	CIITA	-t>
NR3C1	PPARG	-t>
HMOX1	HBA1	-a|
HMOX2	HBA1	-a|
TNF	NOD2	-t>
IFNG	NOD2	-t>
TNF	RIPK2	-t>
RXRA	RARG	-a>
EIF2S1	ATF4	-t>
RXRB	PPARG	-a>
CEBPD	PPARG	-t>
MAPK11	HBB	-t>
MAPK11	HBA1	-t>
NR3C1	CEBPD	-t>
PTPN11	NRAS	-a>
MAPK14	HBB	-t>
SREBF1	PPARG	-a>
MAPK14	HBA1	-t>
IFNG	RIPK2	-t>
IGF1	FBN1	-t>
IGF1R	FBN1	-t>
IL1B	GDF5	-t|
TRPS1	GDF5	-t|
GDF5	TRPS1	-a>
ASH2L	TBX1	-a>
TBX1	FLT4	-t>
PITX2	TBX1	-t|
GDF5	ID1	-t>
GDF5	ID3	-t>
NOD2	NfKb-p65/p50	-a>
TGFB1	PAX6	-t|
SMAD3	PAX6	-a|
E2F1	CTNND2	-t>
HES1	CTNND2	-t|
PAX6	CTNND2	-t>
KRT1	APC	-a>
IL1B	KRT1	-t|
TGFB1	KRT1	-t|
KRT1	MPO	-a>
FBN1	TGFB1	-a>
FBN1	SMAD2	-a>
PPP2CA	RAF1	-a>
RIPK2	IKBKG	-a>
WNT3A	FBN1	-a>
ITGA6	PMP22	-a>
ITGB4	PMP22	-a>
PMP22	ITGA6	-t>
EGFR	KRT14	-t>
PRL	KRT14	-t>
KRT14	TNFRSF1A	-a|
KRT14	TRADD	-a|
HSP90AA1	NOD2	-a>
HSP90AB1	NOD2	-a>
HSPA1A	NOD2	-a>
HSPA1B	NOD2	-a>
heme	HBB	-a>
heme	HBA1	-a>
AMPK	FOXO3	-a>
FOXO3	STK11	-t|
NR3C1	FOXO3	-t>
HMOX1	heme	-a|
HMOX2	heme	-a|
TDGF1	NODAL	-a>
TDGF1	ACVR1B	-a>
NODAL	ACVR1B	-a>
NODAL	MMP2	-t>
NODAL	LIF	-t>
NODAL	TDGF1	-t>
ACVR1B	SMAD2	-a>
PPP1CA	SP1	-a|
PPP1CA	SP3	-a|
FGG	VTN	-a|
FGG	FN1	-a|
SUFU	GLI1	-a|
IL1RAP	TOLLIP	-a|
TOLLIP	IRAK1	-a|
IL1R1	IL1RAP	-a>
IL1R1	IRAK1	-a>
mTORC2	AKT	-a>
BRAF	TGFB1	-a>
PPARG	PTEN	-a|
RIPK1	MAP3K1	-a>
BRAF	MEK1/2	-a>
GSK3B	ESR1	-a>
CDR2	MYC	-a>
CDC20	APC	-a>
CDH1	APC	-a>
BMP2	BMPR1A	-a>
SLK	MAP3K5	-a>
GDF11	ACVR2B	-a>
CDR2	TTK	-t>
CDR2	AURKA	-t>
APC	CDR2	-a|
RCAN1	PPP3CA	-a|
HES1	RCAN1	-t|
GSK3B	CEBPB	-a>
RBPJ/NOTCH	CDKN1A	-t>
FKBP4	AR	-a>
AURKA	INCENP	-a>
INCENP	AURKA	-a>
BMPR1A	SMAD9	-a>
NR0B2	AR	-a|
MAPK14	RUNX2	-a>
PPP1CA	RAF1	-a>
PTPN6	KDR	-a|
BMPR1A	SMAD1/4	-a>
BMPR1A	SMAD5/SMAD4	-a>
TIRAP	MYD88	-a>
TLR4	TIRAP	-a>
TLR4	MYD88	-a>
TLR4	TICAM1	-a>
FOXO1	FBXO32	-t>
FOXO3	FBXO32	-t>
ERRFI1	EGFR	-a|
SMAD1/4	RUNX2	-a>
SMAD5/SMAD4	RUNX2	-t>
SMAD8/SMAD4	RUNX2	-t>
BMPR1A	MAPK14	-a>
BMPR1A	SMAD8/SMAD4	-a>
IL1R1	NfKb-p65/p50	-a>
AKT3	TBX3	-a>
ERRFI1	ERBB2	-a|
MAPK1	NR3C1	-a|
SMAD1/4	DLX5	-t>
AKT1	BAD	-a|
SGK1	FOXO3	-a|
SMAD5/SMAD4	DLX5	-t>
TGFA	EGFR	-a>
AREG	EGFR	-a>
GSK3B	MYC	-a|
EGFR	ERRFI1	-a>
ERK1/2	JUN	-a>
FOS	JUN	-a>
EGFR	NCK1	-a>
EGFR	MYC	-a>
ERK1/2	MYC	-a>
MAPK14	DLX5	-a>
CAMK2A	EGFR	-a|
MYD88	IRAK4	-a>
PTPN11	HRAS	-a>
ABCA1	APOA1	-a>
APOA1	ABCA1	-a>
MPO	APOA1	-a|
JAK2	APOA1	-a>
APOA1	JAK2	-a>
PRKACA	CREB1	-a>
CTNND1	CDH1	-a>
CTNND1	CDH2	-a>
CTNND2	CDH2	-a>
BCL2L11	BCL2L1	-a|
CTNND2	CDH1	-a>
BCL2	BAK1	-a|
LRRK2	AKT1	-a>
F2R	LATS2	-a|
ENPP1	INSR	-a|
FGF2	ENPP1	-t>
RUNX2	ENPP1	-t>
HSPA1A	ENPP1	-a>
HSPA1B	ENPP1	-a>
IL1B	ENPP1	-t|
PIM1	MARK3	-a|
PDPK1	AKT1	-a>
TGFB1	ENPP1	-t>
HSP90AB1	NOS3	-a>
MYC	DNMT3A	-a>
DNMT3A	CCND1	-t|
DNMT3A	CDKN2A	-t|
CASP3	IKBKB	-a|
INPP5D	PIP2(16:0/18:1(9Z))	-a>
INPP5D	PtsIns(3,4,5)P3	-a|
PtsIns(3,4,5)P3	mTORC2	-a>
PRKDC	AKT1	-a>
JAK2	MYC	-a>
JAK2	MYC	-t>
BMPR1A	MAP3K7	-a>
TRAF6	MAP3K8	-a>
TRAF6	IRAK1	-a>
PIP2(16:0/18:1(9Z))	AKT1	-a>
PIN1	IRF3	-a|
IRF3	IFNB1	-t>
SNAI1	CDH1	-t|
SNAI1	PLAU	-t>
PIN1	IFNB1	-t|
AGT	AGTR1	-a>
AGTR1	PAX2	-t>
REN	AGT	-a>
MAPK3	TSC2	-a|
GSK3A	AKT1	-a|
MAPK1	TSC2	-a|
ACP1	AKT2	-a|
RPS6KA1	MITF	-a|
AKT	GATA1	-a>
NUAK1	CASP6	-a|
BRCA1	AKT1	-a|
MAPK8	H2AFX	-a>
MAPK1	MAPKAPK5	-a>
TTC3	AKT1	-a|
EGFR	PTPN1	-a>
MAPK1	SREBF1	-a>
MAPK3	SREBF1	-a>
mTORC2	AKT1	-a>
CDK1	CDC25A	-a>
CSNK2A1	SLK	-a|
GSK3B/Axin/APC	CTNNB1	-a|
FBXO5	CDH1	-a|
CDK4	RASSF1	-a|
MAPK3	RUNX2	-a>
INSR	CALM1	-a|
PRKCG	HABP4	-a|
PRKCA	HABP4	-a|
AKT2	MDM2	-a>
AKT2	SH3RF1	-a|
AURKA	BRCA1	-a>
MAPK3	RPS6KA1	-a>
AKT	BAD	-a|
AURKB	HDAC5	-a|
PRKACA	HDAC5	-a>
IKK-complex	IKBKG	-a|
MAPK3	RCAN1	-a>
GRK2	MC4R	-a|
MAPK9	MAPK8IP3	-a>
MAPK3	PTPRR	-a>
CDK1	CASP9	-a|
SIRT1	AKT1	-a>
AKT	ESR1	-a>
PRKCG	VTN	-a>
PPP2CA	CHEK1	-a|
PAK2	MKNK1	-a|
DUSP3	MAPK1	-a|
CBL	FLT3	-a|
PIK3CG	AKT1	-a>
PPP2CB	AKT3	-a|
PtsIns(3,4,5)P3	AKT1	-a>
CRKL	PIK3CB	-a>
PPP3CA	NFATC2	-a>
SIAH1	NUMB	-a|
RET	SHC1	-a>
AMPK	ULK1	-a>
MAP2K1	MAPK3	-a>
AURKA	RASSF1	-a|
HES1	MYOD1	-t|
ACVR1	AKT	-a|
PRKCI	BAD	-a|
INSR	PTPN1	-a>
MAPK1	RPS6KA1	-a>
CDK5	DNMT1	-a>
MAPK8	NR4A1	-a|
GSK3A	RELA	-a>
PTPN12	ABL1	-a|
MAPK3	BRAF	-a|
FYN	CBL	-a>
AKT	NR4A1	-a|
AKT	S1PR1	-a>
AKT	GAB2	-a|
AKT	MAP3K5	-a|
AKT	ADRB2	-a|
GSK3B	RELA	-a>
AKT	FAS	-a|
MAP2K4	RXRA	-a|
BMPR1A	SMAD1/5/8	-a>
SMAD1/5/8/SMAD4	RUNX2	-a>
SMAD1/5/8/SMAD4	RUNX2	-t>
WNK1	OXSR1	-a>
PTPN11	JAK2	-a|
SMAD1/5/8/SMAD4	DLX5	-t>
RPS6KA5	STAT3	-a>
PRKCD	KLF5	-a>
CyclinE/CDK2	RB1	-a|
mTORC1	RPS6KB1	-a>
SMAD1/5/8	SMAD1/5/8/SMAD4	-a>
STK4	LATS1	-a>
MTOR	RPS6K	-a>
SRC	FLT4	-a>
MAPK8	BCL2L1	-a|
CSNK2A1	TWIST1	-a>
DUSP3	MAPK3	-a|
FYN	LAT	-a>
MAPK1	NR5A1	-a>
MAPK1	PAK1	-a|
PERP	NFKB1	-a|
WNT7A	FZD7	-a>
PDPK1	PAK1	-a>
FN1	SDC4	-a>
SKIL	SMAD1/4	-a|
AKT2	PPARGC1A	-a|
ATM	H2AFX	-a>
AKT3	CHUK	-a>
MAPK3	ADAM17	-a>
PDPK1	PRKCE	-a>
AKT	TAL1	-a|
AKT	WNK1	-a>
