#Treatment	Dose	Effect
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.52985226919835|0.673625837363027|0.850885053901779|0.884787720154385|1.03267823077947
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.614946429167455|0.6009189928906|0.848909113160735|0.915227912462033|1.02803484607425
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.52850324317709|0.652320290161436|0.91151633826949|0.91813842747633|0.961894059923677
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.54607344558123|0.908953327199656|1.09540430622584|1.03591564351964|1.08429642477077
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.508051052053781|0.83966359262133|0.982624717438461|1.00220764339473|0.998825312709444
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.594417137311426|0.955275886333732|1.14050282910036|1.08606063142695|1.10551249486629
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.53681492739558|0.904391318337227|1.14309780604117|1.10217460114001|1.04403874677263
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.943165303275541|0.965242032303378|1.02067202301968|0.930693069306931|1.01820285121296
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.888056110471136|1.07331204401736|1.01106752796045|1.00139498485931|0.869177639413426
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.971125723621841|0.998103959497348|0.946467111765536|0.969259939084656|1.00410472598181
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.857756621013777|1.05577182967909|1.04254997276963|1.05013413478024|0.938792181858523
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.773157298072775|1.07463105831837|0.985623564112082|0.988121632874184|0.94622631098448
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.803254512073999|1.01587126418331|1.0122796633125|0.974808631880976|0.96615066665329
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.774807676569277|0.957197806694492|0.966998117685572|0.978844422620509|0.904257713397168
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.822857844340781|0.953965136263197|1.01283861199771|1.00669040019642|0.930211146575006
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.648486213144388|0.619193222207959|0.645826274886942|0.787728930405998|0.768663233718926
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.717089051113323|0.697989684321726|0.718208582088767|0.803595967163231|0.775868636087197
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.651041666666667|0.70451853400223|0.809712931995541|0.870636496655518|0.910726727982163
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.634232162764771|0.689651268115942|0.778454222408027|0.778340997770346|0.75867474916388
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.04801844180369|1.05826861405762|1.06086305599741|1.04430966578484|0.974523430787945
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.00632023069267|0.987997516140831|1.1024932161723|1.04105172721782|0.962997303481656
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.912772250159477|0.989097566835395|1.02263331869734|1.05246588847374|1.02994026858426
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.986380243067925|1.00860762010488|1.0382993529787|1.07559627859196|1.04576370881556
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000860731492659036|0.00141159964796082|0.101222023536703|1.00356127655088|1.11260734935585
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00137717038825446|0.00146324353752036|0.117575921897224|0.979572689850469|1.08953113803766
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00113113339143757|0.00128307668282471|0.0798039931541106|0.934341505209334|0.987909956717265
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00133372444662042|0.0016713762052585|0.115274310399041|0.944639883847795|1.06691202694461
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.709254495357735|1.0585930868776|1.0795213657356|1.11835707787601|1.01388109011609
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.779961434161672|1.03967580320105|1.0801829918559|1.12172614772544|1.04889504085106
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.732923576481503|1.11963217387152|1.10103166861085|1.13570410188893|1.06241174424078
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.784359203498168|1.09104469806014|1.10251425167075|1.08258578857729|1.07619158065638
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.955832624151796|1.05129971587711|1.13515874409578|1.04992187746244|1.08124293632675
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.968881564431957|1.09438193140526|1.10556673735968|1.0446626772391|1.0870784872595
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.889102230272841|1.07377334993773|1.08849088644855|1.01790105286992|1.03750933997509
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.972244990376995|1.0927385939092|1.03174006566286|1.04295256424771|1.06136533454093
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.96008696932293|1.01427972867383|1.03033281619804|1.06805576001902|1.04858731470891
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.02307631331605|1.03649314323893|1.0453984395348|1.05151347005334|1.02564915578606
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.972976953774067|1.04210182316958|1.06892694894113|1.00898006526772|1.01075674655595
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.993873671516485|1.00907212129302|0.980138912542173|1.02620374760079|0.985680685265052
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.948419504249798|1.01116374403145|0.940170328641264|0.95570066435325|0.925355482650426
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.922072647459275|1.01622267723627|0.955885849928135|0.980330345813017|1.06102916883243
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.945634754738016|0.973975752508361|1.10495923913043|1.01390050167224|1.0714970039019
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.842757107023411|0.996359392419175|1.10401860367893|1.06473836399108|0.939207079152731
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.996878163305234|1.04616405379426|1.08665436078905|1.01920737672148|1.04086458714348
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.917496746314617|1.0894444491702|1.04396941110421|1.06277698857595|0.977662280216742
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.964451108883495|1.04316236837963|1.00126753212324|0.994615059607148|0.988774470411824
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.8904206052673|0.964070020794154|1.02379315201273|1.02419909367311|1.05544003247533
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.988524297374123|1.08082914264688|1.09117513518864|1.0732288835667|1.13601063864125
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.931767662748187|1.04018540156352|1.08468521973399|1.09103741814981|1.04520346616572
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.978269999008148|1.03913172850266|1.07766623545723|1.06930091313697|0.953967513680172
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.948244316371257|0.999651796623904|1.04796976328501|1.06770550857741|0.977468076081383
SF	10|2|0.4|0.08|0.016	0.931186530685088|0.972520751990319|0.942651814901387|0.941415618729243|1.00297296473794
SF	10|2|0.4|0.08|0.016	0.931822039984852|0.968664168157502|1.01606619743446|1.10402764900734|1.06675024049239
SF	10|2|0.4|0.08|0.016	0.939521071098044|0.965288910415146|1.00621002198862|1.05911913646358|1.02707533204631
SF	10|2|0.4|0.08|0.016	0.934272908978041|0.972792781730575|1.04161010339425|1.00078904343832|1.12851857662931
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.491564116765052|0.674636516320181|0.885391760886499|1.02829972037985|1.04195202780892
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.508404364055528|0.565670210322981|0.846046819489659|0.989900354365632|1.03293754249461
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.442232537076871|0.658068606362504|0.802046869693196|0.967698403713348|1.03465640212838
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.426156458734292|0.59622778218046|0.862492924261293|0.966801766104381|1.01469489414695
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00128642123500968|0.715440452059293|0.920298504082349|0.977825087478909|0.919374455026215
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00101464210085271|0.714480165785272|0.912462205714156|0.914681735309772|1.00096255110014
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00173065327558352|0.639761759006531|0.96552962132754|0.960236399872963|0.995337362318707
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00143607399463313|0.600343368974358|0.953240141950391|0.929609360256652|0.981427696896331
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000873772061138345|1.00274767047657|0.978581876511165|1.08937960042061|1.09020197412521
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00157621626715152|0.916192838067336|0.991902617247147|1.10408809678311|0.994412570324731
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000940208124140462|0.91165548794946|0.891185342650191|0.987103066191889|1.00529691813798
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00202887016261889|0.929239029358823|1.01154847741954|1.05942486479354|1.0393341017198
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0120446912236768|0.897023571495688|0.903981172521846|1.1015298418588|1.08546442642402
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0220615389321918|0.986170019819548|1.1163365958014|1.09370691105677|1.0057142357674
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0203250365336919|0.932888093578057|0.923640806353085|1.06077004604217|1.0398924171813
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00789170917238506|0.857303824327445|1.03851957061849|1.00673687755115|1.11012344826246
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.487152933331944|0.442853421960139|0.512574101663836|0.746948938874592|0.910269526895388
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.481485263015326|0.409205796859861|0.561349405623913|0.767819301334611|0.881414417136368
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.48101900348965|0.509099010516078|0.582568031036248|0.778271198712964|0.807576546296237
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.443856052475424|0.514454519942846|0.538567165585925|0.7801991821066|0.826145168580726
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.697494502224681|0.965190829757261|1.00158540497566|1.03731978222766|1.03230785682073
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.709870889454035|0.851757660853515|1.04141114990678|1.00762017230237|0.994537094292077
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.747575349992417|0.953799260609165|1.05386315551324|1.00711296967105|1.11268624618682
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.734816258642594|0.980779318935019|1.06275374605629|1.1477911506801|0.932060076126925
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00162589962460847|0.00550893049279105|0.0559500753174091|1.01008535973029|0.966023479903402
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00185543839514143|0.0052028787987471|0.0444827009061999|1.05704516653516|1.00622145709299
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00147244322504331|0.00608609866351237|0.0525171416932115|1.04081121805412|0.888864893517814
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00172766671738416|0.00659654564819405|0.0456162911118419|0.995980229995632|0.973657990703975
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.801546258735123|1.04093766450934|1.01978757006162|1.07418532396082|0.999525180895757
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.81347866926785|1.07089255669443|1.02856140133569|1.03565272143602|1.0774780912272
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.742525686208331|1.05874011339346|1.12364700988203|1.01402112456797|0.94512688084268
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.793513496542468|0.98530385208093|1.02183883686674|1.03549628606338|1.02955189438239
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.608984861042401|0.919636527955352|1.06610471130186|1.03044281825755|1.0486464028646
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.615478186751645|0.869283271334066|0.997093851257439|0.956746141375463|0.901552872846891
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.627720881898726|0.867094571329013|0.722970562825903|0.908084346565663|0.848529584597082
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.488108222903552|0.746723189119978|0.915968898904946|0.944142152870418|1.00171752931449
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.858704321622974|1.00432446370313|0.994919465331087|0.976231838454294|1.09502675748259
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.783001077291867|0.986449722373364|0.979090048926095|0.976476578188882|0.977219538097455
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.864073080335268|0.97131052882654|0.914341713597441|0.981498949858722|1.05892231544819
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.78281610547606|0.890096725242892|0.978235201426379|0.938353577063965|0.938914803646246
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.780179823510413|0.845291353677214|0.925538897513101|0.906652219663899|0.935607347134388
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.66820999552004|0.747032286967484|0.876638571413688|0.852659325088818|1.02627340258171
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.839966667309328|0.993279906771292|0.926811608173793|1.01602154200112|0.999852187939821
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.830232493375235|0.865613130852233|0.999560848227005|0.98567079897774|0.897360590734112
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.915015784310535|0.979817469210134|0.952349514382552|0.983137056167969|1.10117301371073
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.802066140677958|0.896232687238187|0.978776030164538|0.946788973764105|1.00784333781214
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.03430186737208|1.0219405653083|1.10186637760645|1.02446652727467|1.11005089216678
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.85397403927672|1.03260131817425|1.02856375692091|1.04003997782325|1.07090842642017
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.744700284532434|0.921865958922124|0.922879755158645|1.01195992635631|0.948157712263587
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.717547760801473|0.934433206608804|0.974918107261555|0.92835042918968|0.933304640987017
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.818266149021071|0.966462651477597|1.01669259802791|0.988402055530742|0.926853928723932
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.638343403208945|0.974315682011161|1.05690993064792|0.920865992942089|0.902303392018376
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.950876867019684|0.996841420741337|1.02794207206928|1.0164328698686|0.928560369120243
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.969012892370896|0.993600264247154|1.06521537175239|1.04232083320431|0.976692575274311
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.961725129444885|0.98021762962149|1.03762077816064|0.977559398130342|0.925483178051799
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.996324000743049|0.998814784581211|0.974116255765825|0.929763558681245|0.960961149528138
ST	10|2|0.4|0.08|0.016	0.326165041268069|1.0076127571825|1.00088376203544|0.966132791706074|1.01968567013453
ST	10|2|0.4|0.08|0.016	0.332377216511362|1.06098991684368|0.988717821500742|1.01922053222114|0.930575582326827
ST	10|2|0.4|0.08|0.016	0.351211109914953|1.02829152761331|1.03816341909786|1.04207126709011|1.00321886101841
ST	10|2|0.4|0.08|0.016	0.333512757024438|0.99974162988481|1.16297771557756|1.08731833351276|0.995220152868985
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.576859041416805|0.661333019011556|0.915688094571565|1.01244026658416|0.961451380805744
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.602181589584162|0.650940755256295|0.72678070653642|1.07051121490278|1.01165446214142
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.571463875742935|0.599696029853328|0.852312520851611|1.01889804643576|1.03482311655896
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.566857368804755|0.581961966662136|0.905030335232117|1.01015952254445|1.05428709115397
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.329460627792558|0.828165392054273|1.13190960518847|1.14417601218033|1.0252671844023
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.320917182922794|0.838505757948282|1.04841195759482|1.16372694332436|1.06203412535945
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.315365618767646|0.743941741633954|1.09137878301489|0.974578948831825|1.00034123912774
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.299966887166123|0.774860534304643|1.01275728798307|1.0199258373629|1.00881408028472
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.488971281680957|1.03302956979107|1.051923626193|1.08280295967364|1.04761237544527
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.521736787363724|1.03273856036559|1.0612035934275|1.07756479001514|0.970979893404325
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.470052613489147|0.995912539988896|1.01474764032467|1.00492293049203|1.04334399703884
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.487713824921344|1.01803664436983|1.0070274700579|1.08085556407477|1.00552573830738
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.370974534482667|1.06794180833427|1.08258034938455|1.03366437972781|1.03297136795194
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.412448623838539|1.11071662748485|1.09877550150064|1.10534312079195|1.02541220873515
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.249923587459611|1.05708016767095|1.10782901056676|1.09763339446337|1.05136014321893
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.410193432887957|1.05342328180945|1.08149943236399|1.03477862195441|1.05699283905336
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.308822110547223|0.737635730609027|0.748530015795611|0.695315622768836|0.815340212096736
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.313254805532047|0.751430012763295|0.741329643096381|0.732089348575776|0.830931830774702
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.309397728021797|0.707510272241876|0.742710553492562|0.693579574168882|0.783612752960823
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.289732152666388|0.651622684625695|0.728219551317264|0.728571114675573|0.788347871943047
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.170054421135867|0.830374539384261|1.02386157495697|0.89405708792657|0.870190344770558
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.167191238868991|0.796130052560584|1.03019778697717|0.89062540376555|1.05524287951378
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.145451609430509|0.827817849068791|0.97378619872968|0.97860910754656|0.922639681343525
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.174346000645925|0.93060609322855|0.948864248035311|1.00441382280116|0.948035310582409
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000903675109153148|0.00145373821907246|0.0326501745959246|0.90264374082205|0.0355772961451381
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000648288665262041|0.00149302844120955|0.0320804663749368|0.899559458384288|0.0264619646093324
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00104783205031571|0.00181887827601972|0.0236651880043001|0.914134611820237|0.0233093205155136
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000593112481310779|0.00112691371449048|0.0261167195937179|0.924019819842084|0.0368619407134649
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.286872523517338|1.0383621118664|1.0635728062365|0.998808329320748|0.995709447554385
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.242595098279206|1.00677073385932|1.06644572787406|0.977546557201538|1.07104025049294
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.277136725671546|0.90579525146796|1.00551796308045|0.944347689811105|0.936491606781306
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.233579446788181|0.87194432999593|0.868213448865949|0.941142569707571|0.9641243930367
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.335964992643928|0.850038531803558|1.05579297373909|0.994961225688588|1.04930454136376
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.296646385824608|0.794477287792155|1.00892967811124|1.0092961344248|1.01690549199455
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.423202813103138|0.899537318562779|0.988615392750443|1.04107024826164|0.966861433519287
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.288692065674325|0.907553604949369|0.953652539460117|1.04157787589562|0.967316183274727
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.230858215121517|0.871798152323988|1.02351442264123|1.02782175737125|1.01003800903048
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.174681614397586|0.915607158278559|0.966175694477762|0.997883648653691|1.03348313049412
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.217928565190813|0.88604707012488|0.986682385817833|1.01898305824819|0.98648589642826
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.259758973015457|0.848921491572788|0.996670596454458|1.00408261287224|1.05641428696184
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.260713035376104|0.819353896112846|0.934637045531606|1.03529891746311|1.01777764300817
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.248407344821217|0.797763804619596|0.956403562695895|0.973671225248719|0.987123682665351
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.284997033684164|0.791050515260047|0.943420272022149|0.871228933664389|0.946089956274307
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.28281074904968|0.719408494649645|0.903122322075982|0.932873371272879|0.96345938344576
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.299651189549649|1.15106931476459|1.08773009466235|1.11631755455173|1.08231047491487
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.357705246119516|1.06078713771161|1.15613727979563|1.18325606410459|1.05344375980949
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.305989483380671|0.941506102709757|1.04547286405159|1.07616872649113|1.08349005910801
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.314423888846242|1.09502379672987|1.10766101174484|1.07696514930529|1.07416327627236
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.299980635702232|1.02509059725027|1.05127850470737|1.05975269025423|1.05275387977537
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.287735022637786|0.974227041780778|1.07233026270897|1.13775392588085|1.06390218263299
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.293934270560715|1.01233527109341|1.00365472357968|1.07304351853996|1.05242142807513
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.346981031567733|1.0170507446094|1.07696227157978|1.07029205363967|1.01342844570026
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.408937582642955|1.14387025393313|1.19732304287989|1.14160347572658|1.23569635966214
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.367304422916048|1.15626197479559|1.2388374666055|1.20007555927355|1.19192595191192
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.334537445988486|1.03840951799586|1.04796581564868|1.11418004237136|1.07185655978072
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.336825978191916|1.02265790513124|1.01790848265048|1.05661244568925|0.956970328078806
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.121539619507384|1.01067767136443|1.01069843494511|1.07795167276597|0.987858496197669
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.100028549923434|0.958021230761245|1.051550779932|1.11155752809572|0.955238910950193
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0862979338607156|0.993094752174705|1.07242493498306|1.0403906723445|1.06353317154962
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0585682412950669|1.01547634252855|1.16154910171993|1.13358026637245|1.06790296238121
G2	10|2|0.4|0.08|0.016	0.557466063348416|0.872194100192006|1.07256736979202|1.02433771499926|1.0031768196893
G2	10|2|0.4|0.08|0.016	0.535735864763618|0.839228218107604|0.996098124253125|1.08866898505579|1.07582206587269
G2	10|2|0.4|0.08|0.016	0.503689093432683|0.834319526627219|0.998622460160922|1.06754119574632|0.958016342631727
G2	10|2|0.4|0.08|0.016	0.583878609519635|0.817402919967023|0.95797459900024|1.00989324066247|0.986975986975987
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.503905595318231|0.588265355185251|0.88720618740813|1.08646710535354|0.989886390174879
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.54632725674172|0.557515145687085|0.907482862363139|1.08622532386356|1.00982237303037
