#Treatment	Dose	Effect
AK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.388730921249588|0.898999940630554|0.996562888033015|0.970212959465827|1.04050133075982
AK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.35598930339429|0.90609901055134|0.961850709843833|0.915052428273499|1.03335173365098
AK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.393905645197053|0.898796966759792|1.02762731943415|0.977042907552059|1.07839418185504
AK-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.364419610898886|0.894205294866678|0.951945822326118|0.986798943307296|1.04498039290217
BI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.691452811278399|0.921399592445071|0.912311585975475|1.05459830690883|1.00574102633328
BI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.660741957077291|0.939886264314042|0.918090828288208|0.934466991872324|0.98587857920385
BI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.690269674756825|0.905388660887619|0.850471593699193|0.982884214650827|0.96670729131947
BI-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.653463230448644|0.91172407125174|0.999651425212898|0.923550170598098|0.989921863272176
CT-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.776480213172753|1.05483068897731|0.974526728021369|0.960210915870881|0.981810301383494
CT-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.727782857186822|0.994854052834118|0.997988041090638|0.990206927858001|0.989740163649583
CT-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.731149310745723|1.03737439794054|0.95417600896861|0.963134238498588|0.927612730443448
CT-SB	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.744918825776449|1.00288054309915|1.04267874937718|0.975497218070088|0.983562738747716
PI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.01526887600676|1.04107911458889|1.04274292905246|1.06830824063233|1.05582540927619
PI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.10674488846848|1.08498439118221|1.00190768574599|1.04796240792803|0.999361289498438
PI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.07799961619322|1.04502653948868|1.12945974370712|1.02462259892941|1.10390550205251
PI-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.02442962345124|0.989578252092444|1.01121723571204|1.04497507936117|0.91654346611833
PK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000956069007020305|0.00128105689082958|0.00174208621437297|0.825775318114957|1.04764756953465
PK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0011903625976735|0.00139442475727467|0.00208974767147126|0.801643078277678|1.05084454336841
PK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00106303937817912|0.00124592787334972|0.00193175973023947|0.847421462726944|1.05612771713246
PK-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00130689070507325|0.00168790840334534|0.00225181459678802|0.843356003886381|1.05117067687794
JN-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.773210577189943|1.15561340321841|1.12950113834417|1.16253810874297|1.03027963602761
JN-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.790160793108472|1.15514551771|1.17578352213577|1.12728080893151|1.0401732877783
JN-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.709123432436687|1.1569766274712|1.14373561074876|1.07112344722876|1.08128771317752
JN-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.764175294494285|1.19448086698441|1.16539965534474|1.1751835537528|1.11435433138254
D1-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.0426001567629|1.07382801454089|1.05687869798627|1.06466308341227|0.983275398439037
D1-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.06144181010615|1.08239083850948|1.06605653141118|1.05334346880386|0.977701606443407
D1-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.06248504829609|1.10778022692097|1.09387166514414|1.01846278124503|1.05668128363786
D1-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.03312796878251|1.05466064778292|1.04422811376536|1.04186032020847|1.09089857097873
60-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.960126113138351|1.01113495698554|1.01806137805558|1.03571231665506|1.02979055335815
60-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.03487510184412|0.955249847361446|0.999079063707963|1.01979706729778|1.00440048272581
60-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.95030077733226|0.975132516542228|1.06038465015843|1.05352175457999|1.0357000931453
60-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.02259246721517|1.0417513840383|0.973921417322503|1.00748736861361|0.983702725604025
SB-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.649786235900608|1.01181964103312|1.04434924458403|1.08279846934886|1.04278113300418
SB-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.707431759922117|0.985523281012129|1.03886085405455|1.02796247857459|0.994526854999771
SB-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.645523621477065|0.983420247043515|0.952933931945294|1.02133577730928|1.01474234884808
SB-RU	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.679021422009271|0.997434046368474|0.983694420460412|1.01478657036694|1.01643603302021
D4	10|2|0.4|0.08|0.016	0.868591384692696|0.898915881299084|1.05545801877281|0.946511954443578|0.931761436876927
D4	10|2|0.4|0.08|0.016	0.925963423530517|0.84603698608878|0.959602880426004|0.910317655541843|0.907437651825709
D4	10|2|0.4|0.08|0.016	0.777858422468349|0.886683727128386|0.886675150440467|0.973698514410444|0.896817083904666
D4	10|2|0.4|0.08|0.016	0.807812505025403|0.870752529318872|1.09692836643041|0.991276436300403|0.809159045028684
5Z-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.266713021527613|0.460258422051562|0.459079396240533|0.516496441666092|0.846918425206967
5Z-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.243196747098019|0.401450730797609|0.468681654528432|0.588379226850046|0.776668137299823
5Z-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.273582137890305|0.410382732277914|0.470560667543007|0.58840563144158|0.881057705130403
5Z-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.247055685736602|0.411102855727649|0.457651787925549|0.590543140728887|0.894507629879408
AK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.505167476427609|0.833580568289485|0.984218434476356|1.01472031612046|0.905987977469186
AK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.495337627246249|0.875047984849017|0.979458762804378|1.01748934762936|1.03146211031252
AK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.511129448583289|0.855408562284656|0.999373450134344|0.939440204637737|0.997315239108545
AK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.474964948074548|0.81642934197472|0.943653831727513|0.997201128846335|0.874536823275958
BI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.906824992177983|0.892998031324625|0.872324251908733|0.948112340293764|0.991778011691631
BI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.896855817914193|0.93163610793631|0.937532457339095|0.946357627998843|0.898447101122822
BI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.893392543008055|0.955564926835402|0.982580917230705|0.989853426012571|1.00990845940981
BI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.823507027161752|0.947593651909868|1.01094548177589|0.956530737365184|1.03133877139554
CT-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.876780357715343|0.97555536950782|0.953473318372373|1.01204159936617|0.966995358562768
CT-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.878295512324415|0.943822886185751|0.927107177789712|0.956605726957704|1.00367353523143
CT-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.775418891045225|0.976932344549318|0.946310037195044|0.969312511958554|0.976272127266343
CT-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.830683703356385|0.880427080683178|0.930670877479231|0.960468964531193|0.960641377961779
PD-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.324503267988091|0.349336057201226|0.376982735527092|0.440077447288583|0.552197425247903
PD-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.303586401859083|0.32892011560467|0.377927958340502|0.449294458685705|0.568240077882875
PD-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.299689233276251|0.331006912928935|0.372849314068966|0.436068397423212|0.565602070451513
PD-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.31145215729152|0.314202735764264|0.389693290600606|0.430584929085267|0.538436791419256
PI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.963101192054614|0.869996361550843|0.980289472548209|0.895389036550997|0.928650628711681
PI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.00605215932707|0.840918369234754|0.94870526711767|0.975785195828734|0.99649105496525
PI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.97431722410072|0.98508993110162|0.958617733209958|1.0781157151805|0.952984299273707
PI-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.978907978597893|1.01356842213198|1.02046196629082|1.05511252660747|0.940659927135979
PK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00110542476970317|0.00176958944615035|0.00241555783009212|0.975453201410213|1.08070510633458
PK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00128738769475719|0.00154213578983282|0.00241555783009212|0.954381894688957|1.02140338905948
PK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000920541470736742|0.00149759731806425|0.00262423016284653|0.968299711815562|1.13534822000025
PK-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00149759731806425|0.00176322620016739|0.00274330517896173|0.986037309408415|1.08867997329972
JN-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.718004362799943|1.23453487427261|1.21810874497622|1.21229834551125|1.02531549043997
JN-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.802805192857009|1.16127483764509|1.15442936701898|1.15308427454387|1.07219871366156
JN-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.693905277395364|1.1559425144094|1.09609205609563|1.04947037822198|1.11176775068503
JN-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.751004767138956|1.11185944963737|1.12592317316985|1.13848110337971|1.09165672255879
D1-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.981656971908525|1.11188798263657|1.06627729208638|1.12208530154967|1.12011026412165
D1-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.01966324027598|1.09447174349862|1.13619572937763|1.14216836930031|1.09853271617814
D1-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.932575901770647|1.10695037562866|1.05935328766091|1.01151604262022|1.02053981689301
D1-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.964041588051419|1.06987932107085|1.01581332130845|1.06924571517627|1.06468784051526
60-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.03660900575623|1.07492465608152|1.06476370864716|1.04776138544025|1.07862896264619
60-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.08561338088262|1.03678164321264|1.03700360565659|1.10168839432368|1.06189299437202
60-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.03994598025441|1.07121763597735|1.10440481363568|1.10986253089603|1.02387181205588
60-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.04516552415243|1.10941152176309|1.06159441863529|1.05894917405785|0.985895829559088
SB-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.642380298173307|1.05579809698265|0.995929374650181|1.09460642141149|1.04290947946878
SB-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.726138503027528|1.04140843637104|1.0871266473312|1.09489136518598|1.06907342390475
SB-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.645257784583971|1.07897396630934|1.11177641653905|1.03530372639102|1.09122001020929
SB-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.667457886676876|1.07700357325166|1.07802450229709|1.002179683512|1.09662072485962
RU-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.938862953804029|0.962736113766288|1.02130651159062|0.948823670886857|0.996703195051709
RU-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.845200638887005|0.952188311327911|0.858101716237967|0.892177334311809|0.908798263411385
RU-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.832656127038877|0.851701087030377|1.02790402901713|0.935861625072734|0.981027928737061
RU-D4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.843468366909506|0.998610172548622|0.880698446975921|0.979051285250657|0.982900798440428
F4	10|2|0.4|0.08|0.016	0.945424769703173|0.944760605026726|0.946066189013988|0.974252246104856|0.985010804048675
F4	10|2|0.4|0.08|0.016	0.9186534743546|0.960113726828159|0.967260320709655|0.96267940407142|0.978687592403048
F4	10|2|0.4|0.08|0.016	0.916328047089589|0.988373011647597|0.92032163993776|1.00833639608014|0.999625600670484
F4	10|2|0.4|0.08|0.016	0.888858356833475|0.968991262870693|0.955993766880887|0.979149277706982|1.03702431534728
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.290319959497215|0.429934558000863|0.512410228203189|0.589765546381314|0.82330660232891
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.264613192156961|0.449850927251249|0.528076305245986|0.524966091418785|0.773278162873698
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.251868064512626|0.4484561395465|0.528084614001706|0.549083674087445|0.811559859507552
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.202929781527246|0.422370200736246|0.493905036082331|0.609320233253177|0.804016414112469
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.622559257723901|0.946101017355509|1.05987690341592|1.03149762229786|1.05515582464414
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.527028704053315|0.927163893781008|1.04294122151312|0.983975264504511|1.04466277820171
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.53605613543837|0.931165617682714|0.94777733351558|0.966606669979472|1.00185355272789
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.516787362628238|0.907773296832865|0.995956930128344|0.991935576587751|1.08165212737011
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.882142874758924|0.948258088064833|0.890261767708904|0.94363140423307|0.931670094753301
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.853524516985059|0.95055663248445|0.929963450184229|0.900989952500037|0.958547280466812
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.896418658095804|1.00549192300919|0.885356265543029|0.964642657609322|0.96376597693519
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.845611719142931|1.00570982629814|1.01065065668703|0.920768083755943|0.967966949645337
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.00670635526383|1.08350887905154|0.989243372513102|0.999659085126953|0.998865313183738
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.977560677759121|1.12604182567547|1.00879255075561|0.982872843840635|0.974909683000051
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.996258295048494|1.05612046962736|0.97687595712098|1.02437468095967|0.945900969882593
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.944073506891271|1.05208269525268|1.02756508422665|0.961383358856559|0.98
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.388976104081671|0.389949049615522|0.415692154392826|0.420340671943447|0.511233525729004
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.389300419259621|0.352008874015304|0.393088796555679|0.433853804358044|0.528934554137134
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.37709414734035|0.37908948045145|0.41959140911472|0.446135530263346|0.550178579932378
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.417915138816134|0.386194580694319|0.434034954045431|0.429929996666508|0.539701890566217
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.0275173899167|1.01393518332597|0.962223034796742|1.02828252511525|1.01821317681175
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.979588644717291|0.975445923752798|0.987607768869988|1.02958875039895|1.02349303240834
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.993050477396108|0.964366143415429|0.979993987690368|1.05304875067743|1.0475274116591
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.960230340111571|0.980260276836693|1.03060972933165|1.06076281438502|1.01176977222916
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00118812148542188|0.00145814909574504|0.00226823192671451|0.706153704216256|1.11364787049476
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00102610491922799|0.00148515185677736|0.00244825033359661|0.640158956253277|1.05191955877488
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000847172081829122|0.00136916700093595|0.00326888621473459|0.611636849846236|1.09206043588715
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00104398983821366|0.0016002139323439|0.00237037037037037|0.647851317020992|1.08900976066319
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.972212055385756|1.22721849614268|1.11150352459133|1.10572348000513|1.11516833904525
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.0334681693515|1.1931466543714|1.14443456808902|1.12605345590577|1.02814444407474
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.929003647026148|1.12737272971484|1.0838861545046|0.994281317300381|1.03720786227809
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.968979788827624|1.10404268978423|1.08199662160624|1.01932787265914|1.07366446448816
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.95499694519515|1.04126683582763|0.987863342892212|0.983336727560945|1.01361837506399
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.922786642521783|0.988457791403614|1.0320154556613|1.0345253493761|1.01422163022
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.9277189550584|0.967762321228991|1.02187401256547|1.00859172715488|1.00830589451659
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.928170034690703|1.02011882152096|1.03066783232789|0.997310270212331|1.02526827514518
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.00045676304174|0.981557180372834|0.982246372202905|1.02445821543258|0.987690525115607
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.95968343430302|1.0111045455439|1.0601157981038|1.05844138573812|1.03033716050653
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.990876458623526|0.996976103439417|0.945675922194175|0.99475590814708|1.06781494601532
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.93143556130638|1.03024132250104|1.00863802096223|1.00083198401082|1.01512419659334
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.767644625768486|0.956259752956438|1.00807497790897|0.936297918742597|0.975963075071913
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.818171990449153|0.975352046475775|1.04639117110681|1.09352497696892|0.983036906127207
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.732401542930616|0.936444592599648|1.06786037430354|1.00801942949664|0.966536501738178
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.798299919043764|0.96146959379018|1.03513976856041|0.969612838706605|0.906405066907948
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.928607813256284|0.976874739758919|1.02156539897996|0.983029639477594|0.947106330542633
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.890000190226983|0.959974129130303|0.932526489107392|0.986813042807412|0.983342457183077
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.913692151023393|0.991336241016642|0.960034784019739|0.959585421085316|0.991049148030761
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.897190545487075|0.941315489186684|1.00798763419777|0.953735381401992|1.02878731298648
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.949412577436043|0.943633986575127|0.998413587789351|0.997900535329737|0.974930186611581
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.942585379355039|0.987693491659522|1.03028584672783|1.05100596535996|1.04656851163031
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.847779649685787|0.969455809600214|0.969926460756786|0.967188126754914|0.926695012702233
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.861783660917235|0.881260061505549|0.885187859339484|0.920636448723091|0.930229175023399
SF	10|2|0.4|0.08|0.016	0.958146963337596|1.01666516144672|1.01424096511534|0.961103532196655|1.1047205281896
SF	10|2|0.4|0.08|0.016	0.943563758740178|0.994752327941477|0.970909644023405|1.03919592735016|1.02894300286626
SF	10|2|0.4|0.08|0.016	0.895074010499429|0.939457544699974|0.968374227681885|1.06805050288894|1.02690876970919
SF	10|2|0.4|0.08|0.016	0.949292221954096|0.903301446517113|0.915389903975304|1.03007316817753|0.953362685595385
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.278505732575228|0.416871329418046|0.479627478932855|0.64170056307484|0.81394091842295
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.271081731166165|0.407135583797976|0.47045535856804|0.60547443045778|0.804073073133679
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.268575492754254|0.392769774091728|0.491466890866642|0.596416596604174|0.895357341041882
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.221569422160292|0.370229190881492|0.460601432066179|0.608560017596572|0.874446897096901
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00133212917490093|0.79078055600204|0.92787885025226|0.939743125716222|0.977805941619901
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000740071763833849|0.722148150803498|0.92365119030136|0.952800766899365|0.959789819619071
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00131043373942638|0.74170549651533|0.925802581743018|0.953316976480543|0.956503498810946
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000886192600763163|0.721280642583911|0.852027047729485|0.93985439101363|1.00688449092242
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00107804634046522|0.859154132899157|0.896690553008936|0.93190229705944|1.01259606202537
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00127324814696921|0.915971167805898|0.93167160401539|0.951999210319965|1.05059386822325
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000851233687693421|0.916196764831064|0.979779592994876|1.11259609442442|0.95374242245718
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00113016902038392|0.96180269172596|1.0189315333989|1.10017866288982|0.96197101477155
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00076886392043713|1.04693914234269|1.00027118038275|1.05749959219042|0.973506403909154
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.001317458717722|1.07773525937209|0.993496865840519|1.02762611186554|1.00308896275062
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000865693145236753|1.0562000043912|1.11985563416728|1.08731477250985|1.0500397821548
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00153482794348738|1.06530860183238|1.06197965621109|1.08580085502881|1.06670542072373
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.36699959421573|0.391747823520732|0.399688283901431|0.46142282720968|0.501245019920319
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.379034786778811|0.349578537701048|0.395934779400915|0.478216762579312|0.523659989670946
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.336504757135704|0.35868617741427|0.379300977610206|0.401726773166285|0.533658876113735
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.347785294499483|0.378842773964869|0.378188197328673|0.438828176905882|0.547762820701641
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.741866444437079|1.03175294635712|1.07442955022184|1.10371082374889|1.12144341905271
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.78846363279086|1.08825576605285|1.14060598599385|1.10911819994034|1.01061114714976
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.769377682896036|0.996731170947823|1.03757316989188|1.01549480063357|1.03331726465119
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.759663016780295|1.03767876408879|1.07673943484149|1.06596423570461|1.01475105020315
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00111743501543205|0.00148542566308437|0.0020778008519881|0.953127191255286|1.03081360712735
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0012520657401829|0.00162903176948527|0.00232911153818969|0.976072754443655|1.07223499344236
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00100468428259408|0.00129173693476381|0.00213437536532659|0.96714983338214|1.03412569896742
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00141211385341564|0.00197695939478189|0.00224549252100519|0.986461069062785|1.01285602341794
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.769679152807973|1.15626397605862|1.07681500498396|1.038277011374|1.0064762684369
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.840431781887833|1.09362364062171|1.1333389285472|1.1069279861484|1.0580104875769
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.807202121289881|1.1397276157348|1.15600319333961|1.09413223847404|1.07890209943071
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.823829346410819|1.15612199317614|1.17095296476872|1.01799579923778|1.09687413870119
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.644498691815166|0.810974777930218|0.983333536668548|0.861052914107878|0.907182650108526
