#Treatment	Dose	Effect
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.18724932412765|0.545528480534949|0.896743750663594|0.974894312560355|1.00685081404428
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.678059437365613|0.849895454818075|0.944942295058008|0.912497095967169|0.937681695941386
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.57857847506737|0.936553862656654|0.913302297236464|1.01392488051241|1.03747701763928
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.746519983422784|0.875361941589289|0.97777077546435|0.99950473854922|1.01309531556649
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.624256850945484|0.867870684015659|0.965339233543517|1.06475868848192|0.91866546561769
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.72378244317015|0.848819171287301|0.90282482662749|0.97396711056348|0.998883465238614
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.698509707280856|0.826622434955689|0.89862155032147|0.958486011721403|0.984843056411228
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.745208243878872|0.862471514543692|0.895099615877706|0.961438128458948|0.956312425980569
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.662180659024125|0.824026302818342|0.932279282377222|0.934409698278626|0.964909826848737
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.838476017818718|0.981319744723594|0.964110772212491|1.01457536275082|1.05289948865778
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.703422876065183|0.949607544509366|0.925438220414763|0.963163489321971|1.0255072250736
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.739073736077341|0.903262755315924|0.978197132593371|0.929725964670145|0.960714078411898
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.641071117617847|0.887490084035781|0.941358116257022|0.944185536558467|0.992282638839623
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.374372940044197|0.429616048433493|0.460819842247039|0.477323683913392|0.481482576739234
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.328141214170883|0.409093108658132|0.449415819385226|0.476468785452747|0.501408700608107
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.327614165752751|0.414367148865741|0.436341286069522|0.490822684379883|0.482201752306883
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.308521706992757|0.41945293637945|0.468055817790079|0.473781680720205|0.47147848047703
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.400655493834705|0.594144447817408|0.852084162885224|0.959107855544298|0.966309351563106
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.352140013903618|0.629468574274627|0.878792776952059|0.925807507165357|0.977960531070907
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.367016391771115|0.619369612978386|0.904626250670848|0.993765849753465|1.00077642693423
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.334041326305303|0.608523059604374|0.843815556233771|0.96539836488759|0.976999988288147
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000999627257632747|0.0626178938926728|0.259281849705759|0.951532197033874|0.97155862785628
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000835846520506478|0.065935865722386|0.256873143347678|0.97425818621305|0.990048908316673
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00113253309661851|0.0505277329764313|0.264839397706187|0.988504933525074|0.979028636186021
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000924516813566129|0.0406411813013585|0.270730303277629|0.965524912477871|0.970124383625363
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.48176363064474|0.890037232672096|0.988891968357512|0.922066596173024|0.948887774500537
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.467338713282416|0.9121964025485|1.00761477635607|0.96816976342908|1.01733217054043
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.473460159737859|0.917934114565394|1.05151101922316|1.04660750019297|1.06642409131767
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.494780673760778|0.912579086673932|1.06266262411306|1.05245055604478|1.04622570961174
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.539179026506376|0.975308182303805|1.0476382251678|1.05572622970875|1.01216772047297
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.573372957767455|0.956448329550471|1.03630711621301|1.03155339990259|1.01170572246838
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.534033824795162|0.928094551443273|1.00260001564928|1.00319319778078|1.04747021979783
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.563752547665091|0.950921630654699|1.01698244672725|1.02717385229318|1.00522015179799
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.892629472072683|0.987109262257024|1.02228663931032|0.98637515842839|0.974588713624214
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.931781676266486|0.997072996273011|1.02326230721931|1.04600070273187|0.9441547766944
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.887305274166677|0.954390679913901|0.977438557235106|1.02714608845812|0.974842212790797
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.923085575999319|1.00471233476426|0.974407461906094|1.01699480731111|1.03095243886126
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.726591601346344|0.959782704506205|0.9463649689368|1.02633271413694|1.04771947465158
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.771490413338078|0.973448553920688|1.03475879090206|1.02103417768216|0.938882377714153
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.738797995385844|0.956315046551939|1.01276734757562|1.0586098535546|1.01561482933394
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.764110027865339|0.928038512515836|1.01057322635773|1.05370802422635|1.02681297392003
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.778255362714114|0.970405830295035|1.01901967845971|1.00855039797995|1.01404725581998
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.818002371288791|0.991399424578044|1.01133767395184|1.0702816006604|1.02821348073631
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.767068146492043|0.959552140242311|0.958682415474635|1.03552211372217|0.997293022075328
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.789984909143669|0.947582916859647|1.01350740761397|1.02751029969131|1.02134463005578
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.918664488849969|0.980991423815069|0.977006646522688|1.02626998269246|1.01699968059055
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.93368581170029|0.995461414595939|1.00230849670398|1.03109661434239|1.04051217758835
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.897908544539733|0.979961204533712|1.02118159479388|1.00816462944856|1.00730213939
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.921451205868913|0.972394512904593|1.02772325016109|1.01142218805435|1.00938538460837
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.717419380008144|0.851863381045229|0.894998337899707|0.910460340824028|0.945409148947756
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.687847811757592|0.8526143740384|0.882930433178285|0.899192194874554|0.995140490144843
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.802703077315083|0.863208584644217|0.946618206928835|0.972941837524868|0.973044754985894
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.67357818282623|0.892928491454116|0.881507973198301|0.982858432882461|0.994245751957299
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00182063687336771|0.787758268662478|0.935445657104777|0.972092433034985|0.998976461657585
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00121274476205963|0.841353076655955|0.901947762311145|0.95207454580961|0.988842900162079
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0014695416624749|0.814519548555609|0.908158862521099|0.956364598353845|0.969486144800528
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00109395900634541|0.779939116859116|0.944450281873293|0.941561872398773|0.985150326212912
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.085485449685653|0.930429544855626|0.916330986710838|0.957701188369788|0.969823313129792
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.118407182923616|0.855309390254615|0.807762049969255|0.976351817691275|0.985440274065429
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.077020831559874|0.841556104145639|0.930132796633873|0.920413226155586|0.940016538774915
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.126327054273936|0.894592671863409|0.902515474699323|0.943366856781506|0.959242864613102
G4	10|2|0.4|0.08|0.016	0.937743012820304|0.98135881506051|1.03425929855604|1.01018246161581|0.969645229848096
G4	10|2|0.4|0.08|0.016	0.798348737067882|0.958675986170918|1.0000750870847|0.996304409570665|0.994756962694778
G4	10|2|0.4|0.08|0.016	0.943550136888785|0.99040681445292|1.05446540236526|0.97902988961945|1.0049595265899
G4	10|2|0.4|0.08|0.016	0.824589760280067|0.983356371606121|0.971527620329264|1.00559338383063|0.948604742064798
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.166951679932665|0.679888152863149|0.926790302804676|0.960551628136596|1.00793855691295
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.150671527943575|0.687628427948835|0.872129263565107|0.961933935732409|0.970927028240997
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.186308624582011|0.693969234698785|0.893110341075985|0.925319256078172|0.981958060837086
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.148761733403493|0.676697600093116|0.855401791018718|0.988191627201693|0.974020609890452
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.903329533984092|1.00274428013612|0.959875735694047|0.938948226782358|1.01686762500506
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.846248507152873|0.971133474357694|1.02929075421072|0.958446233981038|0.958053368614184
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.836565597759516|0.938107215807452|0.989992627368634|0.96653621504531|0.923842957146684
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.866155641306971|0.954050012812953|0.994898868894047|0.92382968806886|0.984051397772951
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.03972041686113|1.07702871566005|1.13051031515943|1.02600832753487|1.03810230129809
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.03343123630706|1.10655801553051|1.14655008205129|1.060433867054|1.15295708655413
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.946117366855106|1.00014559174333|0.98383433899482|1.0197046603046|1.01581474757254
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	1.01036190125396|1.00380405093471|1.02498827177623|1.02662835654298|0.951941036588325
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.788135988644189|1.03420628785856|0.956638230292468|1.0007055219035|0.997055921746096
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.838744676963726|1.01690273073518|1.08263825840091|1.00926398043652|0.976024060826669
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.781786708015046|1.00023295126693|1.00261999669469|1.03835573632624|1.01466577697708
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.785504903539562|1.03434423654312|1.0473940198646|1.04119401907493|1.02575042176588
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.392942923527274|0.490648548674648|0.488542168272879|0.485064300187292|0.510701290099486
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.437008401532275|0.471613891110665|0.470055169613356|0.478351967973656|0.507590868372874
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.404109298677808|0.468527878134141|0.500463968271165|0.481356483073401|0.466978177005073
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.431667129849882|0.49261654553248|0.480390863828845|0.484533605904879|0.491839339799057
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.650932322717145|0.864211058047796|0.998860372441024|1.07291176061476|1.00496360268728
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.672014212400222|0.876263778634058|0.992447222066313|1.02119902484974|0.88820180436963
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.653016084823326|0.878717030254682|0.973610395414128|0.996594990964958|1.02948894737205
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.676859307537278|0.900416195666569|1.01725476560043|1.01519606889353|1.00831700916559
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000848520345715723|0.0490389693606562|0.581011165927027|1.04898390314353|0.988846588022097
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00120394774716597|0.0565680230477149|0.583451600549661|1.05341423061231|1.00322888273148
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.000933277147119121|0.0491922369955198|0.619833044215621|1.02599732684607|0.998893510750784
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.0292573337228451|0.0538456964548395|0.552833569022437|1.02046488059999|1.0007729913213
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.2289364626923|0.968979993396271|1.00191508143476|1.01100396897595|1.01783141623035
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.268027843478144|0.943724098894212|1.01648371641701|0.972063530569201|1.04645116946651
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.239143644595185|0.965903074715975|0.967020594492583|0.970786636139751|1.02030673124068
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.234355072352421|0.914147940061827|0.980721386953795|0.987465618805623|1.01317136746704
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.649461315452022|0.898258365664007|1.08476582162894|0.95717819497638|0.978195369126067
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.625197436936368|0.923650735777831|1.02315436966478|1.03998748447833|1.00784772956524
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.627692047331005|0.979342149307444|1.06616211453964|1.07309825451677|0.978627878703412
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.544445923866718|0.914779055196692|1.014301588941|0.964865103650122|0.943655995331109
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.876553904965356|0.967254226807021|0.991094683288126|0.974794035388529|0.95208466262842
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.81342684075162|0.908460360069147|0.97530898205276|0.953292201312664|0.973546020547271
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.876650329995493|0.950786365638729|0.956126759332011|0.986747723930751|0.989633386598139
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.815419681731037|0.915233377122155|0.92919691601853|0.995822106454781|0.974555291519051
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.687772988362833|0.969009878338979|0.91428377507836|0.958105849125823|0.969253282296516
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.577850356885202|0.931661413392952|0.971642853841189|0.919102705353073|0.980611353507387
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.669828873428514|0.958009693875148|0.925178639560243|0.95516700502593|0.972107734845666
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.632303967517511|0.933372272125634|0.979966933428796|0.956351654977178|0.992006556790187
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.660979103574331|0.969478968136794|0.931390516444069|0.990885419844161|1.01711393591242
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.587913603053323|0.935153483673066|0.90492040909457|0.88906811653973|0.966013719456395
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.61690353185739|0.951095283136701|0.978325312994079|0.978415694800724|1.00022281625944
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.596876429868425|0.943975205257711|0.987745105731022|1.01648652024396|0.973444695435279
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.823222424966022|0.918602119048155|0.972839839907489|0.992601102826148|0.998595811463285
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.78263862294409|0.907593881642675|0.90559647976692|0.956177303207107|0.96412435954235
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.820123109855252|0.939104312464291|0.976647389279981|0.982133300931467|0.971430344175032
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.73713641616405|0.90611387015297|0.92678557117337|0.997008859669759|0.980336548529119
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.831312457463225|0.944559672778485|0.95695581566162|0.984408460859428|0.974634941813061
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.716935869704382|0.900923848222047|0.899648924198624|0.970839819138685|0.973370799388144
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.748523127770227|0.888414253405991|0.888735540341765|0.982151812267853|0.974379462221545
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.809455893589767|0.842034388877326|0.923501580592034|0.948983825298133|0.971105129276085
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.769101030542984|0.878762171328927|0.991651903986386|0.939977618459474|1.06368649700304
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.708501033737944|0.938733265342327|0.981263237016478|0.985944695230176|0.942866535561174
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.711661302649754|0.994029463528191|1.03604409011548|1.00706437521474|0.969603904162898
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.671543364395549|1.0675796013098|1.02551589221481|1.06044510822693|1.04666344124473
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.105774592310281|0.991192175197843|1.02782433412764|1.044963885094|1.0419555872596
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.271621535474594|1.00609164172528|1.07006961530423|1.05587057863737|0.995317287464323
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.103327266435819|1.01848088846998|1.059509922067|1.05717522361482|1.02541433270416
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.196374794569819|1.00592425717972|1.04498469359491|1.06154274754186|1.0630264211112
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.892051209587667|1.01129682103405|1.04577000702769|1.04091148197519|1.05306946573731
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.878242594459047|1.04035126769323|1.01937991281665|1.08300758373411|0.960810843480965
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.803512083173852|1.0396060253258|1.05373362600693|1.01530783067016|0.994551125054037
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.876595248235848|0.955176031662446|0.992617369757186|1.0243820972615|0.996334654732786
P5	10|2|0.4|0.08|0.016	0.702503052188561|1.10662827176584|1.06107639658018|1.01404779443961|1.04702001651874
P5	10|2|0.4|0.08|0.016	0.755575932098034|1.03080692825339|1.05781729453319|1.06550657744488|0.997165027671459
P5	10|2|0.4|0.08|0.016	0.773574928857502|0.983540830488927|1.05296590249402|1.06061539231238|1.03919889104825
P5	10|2|0.4|0.08|0.016	0.755467340870686|1.05671646425882|1.05020559944725|1.04308401758658|1.04970529452002
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.280442552668902|0.836671183844593|1.04768621845686|1.01729803396156|1.0215587931033
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.34023304544497|0.851261469552544|0.966223505642777|1.06280867264049|1.04259991591056
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.282465950407028|0.837086711032511|0.980144410482879|1.03363557990793|1.04318684426635
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.334174989521892|0.845918989739972|0.875646150019253|1.04705437371579|1.03534615240451
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.592708788406004|1.01729169700484|1.01039375335849|1.04475402869715|1.00948424671475
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.620031458029419|0.985363585500011|1.04230823929563|1.02512299203841|1.02490838934719
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.589543729152143|1.0027084103898|1.03031067461406|1.01332728812953|1.00895019695206
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.619866335089511|0.993190623343464|1.01291480523819|1.0045969684212|1.02267121875059
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.439831743279863|0.923552157313139|0.924086892841859|0.93507419455461|1.00604940586343
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.454794248734417|0.861294144057415|0.982450417152567|0.921204701973225|0.946909001633634
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.530406613517323|0.918687814215697|0.989727732318027|0.985815155276019|1.00499239221131
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.460814629392008|0.935891233162947|0.971910782024583|0.995112784590897|1.00482410932778
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.476586033848192|1.02557133853922|1.04612266076197|1.00546867876172|0.996656819225347
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.413653863379058|1.01652707831177|1.02884754272582|0.998551530415037|0.993716304925846
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.487380344697192|1.0266154017841|0.968838840775653|1.01939935306052|0.992812051154624
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.392319259576238|1.01019865008185|1.02664109310132|0.96976693961015|1.01153138716253
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.356869836045621|0.514483456588812|0.444349963861177|0.494772583846655|0.629804233452629
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.334004423358601|0.473421083564463|0.475655271474672|0.492188262010219|0.617886341525634
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.341683373939531|0.464046934318643|0.449033961377633|0.469554141552486|0.605588233178926
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.303481318885038|0.466575199508411|0.464756510642446|0.479603276516619|0.572730374581186
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.457263350212666|0.864524038882564|0.95727279439668|0.991814468146484|1.02395903628112
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.444989345243308|0.864582421111014|0.962544366200811|0.941856451837237|1.00043786671337
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.472356858878644|0.869881902159333|0.95261508522867|0.970598459578381|0.992256487359106
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.435548217749956|0.866434973729678|0.952025070452422|0.977547522498626|0.98773304074121
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00232653141286466|0.129238478850994|0.870613980850463|1.02080147642639|0.977723120588183
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00169202284571975|0.126062524678887|0.881243705018332|0.991013687134401|0.960465169829118
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00226258991580031|0.128214564400328|0.844385608019927|0.963767893712794|0.978444060531095
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.00190820836272315|0.126234798224003|0.814225693344101|1.01863229165602|0.99649707464843
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.343248488626483|0.958395180636706|0.967503872641819|0.959348970375461|0.98614705564256
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.33992725650046|0.938277029932817|0.959389847078551|0.959049207886138|0.975352199635005
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.323389995755858|0.908239601425623|0.964855434973436|0.933162431330973|0.927537664630956
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.323168414037372|0.926542251372528|0.975181143054862|0.909078203006353|0.971843781479518
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.448502616578444|0.867571120125443|0.967563913930669|0.949594035824822|0.998194802600433
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.513504317787716|0.937710199684569|0.979943974116078|0.968786230512488|0.989412366742408
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.515720557885438|1.01313750971835|1.04649108370741|1.02530460295211|1.01259649779907
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.490580528489196|1.0166143625423|1.03644263854918|1.10983866116575|1.15467833436428
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.62728636817942|1.00966500891433|1.04395181527755|1.05092143424703|1.04698552788235
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.805882854272464|1.02400024793111|1.0357700886612|1.03439613709557|0.972213637416248
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.758007580481359|0.999778635074005|1.01034331841232|1.01712621011418|1.02618696380261
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.797657249363365|0.979088618632168|1.03608586255435|1.02252345876783|1.00895767536411
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.439717697835009|0.939091310726912|0.921723658239044|0.980802034871908|1.01119369756872
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.491367616175572|0.961393977173399|1.00246491324387|1.04187931694842|1.10854869262765
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.435972617770974|0.968135060019902|1.01787846967924|1.01662835913547|1.02501165539192
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.016-0.016	0.474983622349847|0.967819098014333|0.996214466080019|1.03003270378476|1.00110157405746
