#Treatment	Dose	Effect
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.281542997704068|0.770241378334205|0.894177032630251|0.867817761667017|0.99040058880759
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.226130720648642|0.752630786949092|0.867609175982252|0.884147040988577|0.906340557847515
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.720245702679943|1.03098033387824|1.00829246544806|1.07557008635921|1.04822575584947
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.667406416670795|0.984475157279437|1.02510856822047|1.04603292548009|1.01724211951586
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.717480927627133|1.07290020552239|1.09734636895896|1.00528211745683|1.07356374424424
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.742925891455542|1.0428314244954|1.12053530113308|1.04431914815597|1.01116316591786
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.974810940655494|0.993429085694704|1.04334141805321|0.97190975722551|0.964636836379243
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.866515618813775|1.03372625737356|1.01093599763114|1.0315170993489|0.941613683471572
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.958160080957523|1.0349069988592|0.955088576954567|1.00006271834885|0.957556628736191
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.896696099088211|0.956790447825962|0.998286263495039|1.04280612063281|0.896268936279853
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.911431253485561|1.03976223713244|0.944095936485724|0.919973258605221|0.951674974280459
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.901794652413827|1.01655403181949|1.04594878260839|1.03329165093474|1.00441648683194
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.941634380444387|0.982295344702376|1.03941959925733|1.00810285800144|0.959986548897976
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.940325044449453|1.08216977723401|1.07978006017222|1.01187345947319|0.976256658474373
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.910641516880725|0.863766876613659|0.855044483546843|0.905122596983999|0.994767221957276
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.844473679882912|0.812346856550839|0.937288888158003|0.912858294002532|0.966093834794192
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.855495429274245|0.867140261879776|0.916447036483596|0.852232812829949|0.92733102177603
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.865328413617233|0.941380905633978|0.975238611066782|0.863561700364788|0.859183604385189
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.71541836414917|0.692604199310561|0.865095581322469|1.0339705421498|0.980062676277029
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.679542463177687|0.645227201504231|0.836189282356628|0.993876527734253|1.03697273581949
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.579790388371524|0.640178714856423|0.841665302985037|1.0295320895556|1.06747296532445
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.650723852217947|0.671153554555022|0.855471265851861|0.979412661070818|1.00168596088511
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00102005793159196|0.00105855068372751|0.0363435734746445|0.967329276624955|1.08371211270678
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00109704343586306|0.00146914003984|0.0461592252692087|0.958244987120967|1.08255091468402
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000930727701315489|0.001575545585887|0.0286822294882518|0.864913694776063|0.975086305223937
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00139304995817809|0.00159987833624819|0.0500889666185081|0.893924416394191|0.959245684738803
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.844011733914868|1.0734193227469|1.13969848253007|1.12306280872763|1.07941475370144
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.885650331313444|1.09728904400877|0.992355825532959|1.08425062877906|1.02966585355007
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.869719848182836|1.04953854135379|1.03962673729623|1.07334188897687|1.10791032957431
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.814774868252191|1.1148117303334|1.06465882095951|1.08186795183355|1.08371105589384
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.605176541715105|0.989096685913484|1.05199856573423|1.06053341179989|1.02577015408709
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.619506336013738|0.981320778684109|1.0546998734566|1.05090517927518|1.02470249436826
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.536076940574632|0.982710626786828|1.05836165801243|1.07286738486161|1.06499266040333
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.621605743377589|1.01731882978845|1.02953348967138|1.03115032835899|1.05647643719449
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.0093213714899|1.04122702781079|1.04988675358614|1.0492934390411|1.03488056211553
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.992808561062233|1.0622863609319|1.06550625896847|1.02506753952791|1.04562688848186
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.939839101636771|1.01581196077408|0.965673107204387|0.94039822092285|1.00305326284838
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.985821610634045|1.01410765740808|1.03523967187108|1.00766768105276|1.00119402281274
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.987432781331711|0.920179578680787|1.00681806969363|0.937440181552073|1.02594023910934
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.848098143366936|0.918706112582019|0.920587413047411|1.0813201993126|1.09873867355161
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.85087876252698|0.963032814764307|0.975696409026357|0.940774806926934|0.936796478179641
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.853445010244035|0.985426227631976|0.960473014905837|1.0462553255282|0.997180673833462
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.86438733939204|0.922550924475086|0.960031338138515|0.970937010341586|1.07015982450642
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.853437793795049|0.935092447508618|0.94120338451896|0.936333437793795|1.00630523346913
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.822508703791836|0.920183338863125|0.925678100073714|0.938319053459823|0.99131497442534
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.85894227347997|0.897045289743563|0.923684372508779|0.954136759502109|0.966201213351369
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.00693831857243|1.03348548662858|0.973090358527909|0.961433470089528|1.01219257923893
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.947171905423308|0.957725334967137|0.989635826487504|0.922356911213259|1.00792629921058
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.911863736597977|0.984649076115885|0.941008288343092|0.95242034826249|0.977008592502471
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.841128431298|0.926743213443845|0.923117633640027|0.893887917268649|0.967908143867387
SF	10|2|0.4|0.08|0.02	0.878310869683379|0.824391521406489|0.946138300097673|0.936150307430546|1.03714367127909
SF	10|2|0.4|0.08|0.02	0.853268415773254|0.835104236496692|1.02265581120322|0.924600867360973|1.02365065743853
SF	10|2|0.4|0.08|0.02	0.848899598612894|0.885017611883243|0.995242060999918|1.0088878573574|1.02260191682822
SF	10|2|0.4|0.08|0.02	0.760812877153701|0.888273762389755|0.95133522649701|0.98980831717773|1.02196024356279
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.259975141537269|0.689991172512264|0.865428245709664|0.94381762313863|0.962791094045707
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.192024388949722|0.662457128799317|0.802288393541945|0.937019332037349|1.02878661437707
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.225984299645376|0.714688521263556|0.820313254313343|0.935180806095547|0.992568760647325
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.185406230720262|0.710819891043401|0.834380405486123|0.912623615336402|0.979175837753183
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00140662212363275|0.65015274516307|0.955049756757703|1.01956771368907|0.989015347847318
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00108663225664521|0.625293532371475|0.935717035627205|0.981408922050802|0.992368574995125
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00130012074955666|0.519455498651883|0.914294760277606|0.958087946769149|0.985888974403452
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000909410886995593|0.466527785028739|0.961456135239503|0.949633793708561|0.990031846221987
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00166924196113373|0.781693979826233|0.980747324137464|1.0403888882623|1.05775802758761
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00269184064002647|0.743444277770885|1.10838418130073|1.07433766057995|1.12956550834809
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00190685541004012|0.756121138286743|1.03170714635683|1.05706378317843|1.13262671224455
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00233060105671571|0.851887654435425|1.0437233621947|1.13615288137581|0.992631744224101
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00863645438916697|0.726331468108903|1.04159739068825|1.04698280660031|1.04031111024731
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0103043784774185|0.740699644682697|1.06997330261338|1.09164218081075|1.01812630637857
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0104425066348914|0.741085775153911|1.05461373196844|1.06656556355955|1.1467836574049
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00921482604849338|0.751506616837278|1.08616512303887|1.10830670349708|1.04460452436404
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.816488418785513|0.87661935087563|0.896116970550707|0.97632188135725|1.04771456576844
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.875307375689403|0.837396601377574|0.929219697070238|0.988956278237327|0.921196172520945
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.761913383797937|0.843014227118573|0.834873501904609|0.847735708465936|0.905110759824233
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.802972165544328|0.768542956427273|0.83989442823418|0.876942039986351|0.907784873153713
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.241724830327309|0.501251772442913|0.877755030197904|1.07791275549236|1.06269088792261
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.28536871729216|0.5579778122597|0.913052456443629|1.06224249182365|1.04859394389935
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.291719064448775|0.551031963143748|0.92388564072306|1.05609294323557|1.03764097735025
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.272702891165585|0.564731872354036|0.894912398854897|1.04538889584215|1.16496907785863
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00110158430319944|0.00414257759090495|0.00639229201293198|0.989509736802807|0.991883573399842
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00226522969390308|0.00470112737844269|0.00741629995675118|0.99307049169836|1.06589917788453
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00104928666392421|0.00437202776635089|0.00546900927863529|1.04264913086075|1.05904820955527
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00163752312703324|0.00481717968437934|0.00653419422534623|1.0483407160984|1.00733904479142
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.338241160115147|0.747669060648635|1.0096302918955|1.09028030221157|1.01569024296788
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.318552214023953|0.844337463034102|1.09763712997259|1.07718577758565|1.03483685880746
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.363267861586252|0.79921016511081|1.04703691514894|1.02218601253783|1.02779672989092
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.329996869556842|0.813361373542137|1.0723694243998|1.03498069560052|1.04901150237191
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.294267808067251|0.695352063431194|0.8639680588295|0.929000823342319|1.04959227637233
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.327427074051934|0.73963960915677|0.915669444977048|0.959738936572565|0.920263619924132
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.327646187518799|0.736780176270622|0.864312482146877|0.959329876527329|1.06152824624162
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.319269644110408|0.804624881058002|0.911053140352503|1.05129781562903|0.941827667942318
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.460636814830389|0.853871121060545|0.943917819401279|0.973205435594984|1.01652198956487
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.53991974882194|0.843913048855687|0.944539757196898|0.976845185194347|1.04421235641983
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.538417375291123|0.846911841701421|0.946137319684414|1.01584069038979|1.0169889328206
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.558334687392804|0.783325208976512|0.957525862535883|0.946339525898644|1.00807019444294
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.897193851917437|0.853822834055994|0.939078470145929|1.01437674542942|1.05768709391808
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.629065558945035|0.823321306894126|0.941163979835017|1.04701686798155|0.992778448722057
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.804413679761001|0.798933140202926|0.905981239423673|0.909762602803641|0.911977102904616
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.707880974101491|0.808571090327927|0.897868369556891|0.939560860451674|0.935549690457454
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.771941417443002|0.840310022636136|1.05718426916352|1.05262164219171|0.990782313527206
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.811604805704857|0.817882351090212|1.04768141850499|1.04836581255076|1.00148088711628
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.817933848669245|0.877811352091243|1.02464036745|1.0266667461325|0.986639807215895
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.773750846807758|0.879329149457348|1.02864544531658|1.03257105735248|0.960940557572001
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.366920664596671|0.842851629394458|1.06308315603903|0.967540111826322|0.955810566288029
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.348449733428235|0.898776426871675|0.984606910889975|1.06693094346429|0.991402599971685
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.408728952164054|0.873030351809125|0.935144942656881|1.03601159779729|0.969707809435233
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.368546042420593|0.893809407411382|1.09090041911848|1.09341234779878|0.959874721531641
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.966471807669257|1.00238350215655|0.967414990715542|0.996653665150369|0.996252812355698
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.913197685271607|0.972987630547341|1.00387687531317|1.01857481111777|0.983755636992425
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.975189231275535|0.953998539126526|1.01653516129809|0.995304335262435|0.985832738014015
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.936628592986202|0.974153777000072|1.02176059333938|0.988136423107487|0.981674867357505
ST	10|2|0.4|0.08|0.02	0.410284246253202|1.02742537629899|0.991144001344668|1.03214405223235|0.935759699115017
ST	10|2|0.4|0.08|0.02	0.460672303376937|0.988756906460731|0.994505672434451|0.989663632424397|0.977142178640435
ST	10|2|0.4|0.08|0.02	0.485178103247918|1.11762836198154|1.17176650236198|1.06301933817334|1.01755890667595
ST	10|2|0.4|0.08|0.02	0.525115744828271|1.08042184428221|1.06409564315108|1.07091672594753|1.18205866871165
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.652670100584894|0.743485099625432|0.902873703026008|1.01806962221359|0.966968809163696
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.575786192505919|0.72514199287127|0.957890935573993|1.00601817085682|1.09836830963889
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.603406914387748|0.766855055005168|0.867531984978082|0.994448613922847|1.04824324065296
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.563330772667423|0.769957343532746|0.927967632396503|0.985194829322524|1.0235723796057
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.178650170240493|0.89889480403202|1.08775784129742|1.01877411219466|0.997973364667793
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.167481018849115|0.910063955423398|1.049418963494|1.16065421101071|1.04420002593843
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.165149327072267|0.913450022594193|1.0977301526609|1.02147870299855|1.04945126132475
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.174604127627167|0.89154471596098|1.02850028282241|1.05953806726433|1.10489709372324
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.387707786380756|0.993138003849657|1.05002885574463|1.11988310921482|1.05453902530966
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.475389218960059|0.996667411689746|1.05940280284354|1.024142083685|1.03760587389539
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.372136287939027|0.988202581529213|1.06283788176576|1.09100365574943|1.04670790845457
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.493794561218383|0.99036969245362|1.02280300794996|1.04519426482429|1.04647452727809
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.177769786136179|1.00672207657099|1.07578270369722|1.07689368458739|1.06063996994572
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.343235298367404|1.01006144109634|1.07772210386387|1.05049986112739|0.979377818592233
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.15303880492388|0.996394390697463|1.05075438693283|1.09236006763357|1.05327928705648
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.240345826937244|1.0235581619506|1.03894122954198|1.04941080254827|1.04436749304679
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.426167530029781|0.849622264819224|0.878912494113433|0.848103364794683|0.906896071421465
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.371036102064775|0.815835030212182|0.859830068914285|0.833013855817254|0.87658439844263
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.298126275834632|0.8185102816782|0.808329691973574|0.814205868350171|0.86441098016709
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.371294780572748|0.784929335881198|0.826532142880435|0.805329646320705|0.860941362151163
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.26124193700105|0.501357775869061|0.758288138389821|0.881553523817748|0.914115471859883
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.207652582087228|0.531927394072665|0.751429095725897|0.865750585593852|1.01264019170778
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.282711683122361|0.606753477390028|0.860721090700557|0.993268048709527|0.964443256024365
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.251162493462288|0.606888015512245|0.764008361544296|0.953707113871385|0.941201795411241
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000737350584516544|0.00147470116903309|0.00901743501720233|0.92213547608219|0.0128855036572891
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000713175155516002|0.00113624516302549|0.00864271586769392|0.946933422379497|0.0141788891088181
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000920070361791129|0.00171038721102197|0.00825704170838193|0.90897053858029|0.0160304566881301
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000577992919586735|0.0011795773869117|0.00608661931646439|0.918424851336387|0.0122204217284053
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.317048893944626|0.889856979235191|0.925783270336278|0.987641743375153|0.945627733496673
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.28320392764115|0.898476038982651|0.94923411310094|0.952215470243462|1.03625599044966
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.336681908529861|0.88397961150629|0.971366996046806|0.962891803838169|0.987811776156333
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.250786056697203|0.8836572887601|0.948671682682736|0.97345261381627|0.974331101300983
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.558693918943713|0.853362778424576|0.942271831122171|1.00116423755784|1.03789276337956
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.395180256666011|0.876987793853226|0.943312639483332|0.986886481834225|1.05271761067763
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.519373138159989|0.835444599476226|0.988202581529213|0.996157545630188|1.0653650665053
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.425307187973535|0.805991895005143|0.960676938772448|0.984781880285459|1.00686640761356
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.401969582884472|0.939780661547378|1.00625328116647|0.995522361701342|1.00157174897612
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.294005359037878|0.895829486909852|0.974079788335664|0.950877626739319|0.993313243630724
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.332851936351746|0.931090997011012|0.961409270732253|0.995621991944984|1.01365328383058
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.179962418581707|0.950316586127329|0.95282201401352|0.992993239888229|1.05539527019352
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.353691457679731|0.923026922337116|0.952283987875331|1.0082445097402|0.989798828656138
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.122672733423097|0.886964654068861|0.946606352849098|0.959361133404525|0.99008403695769
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.185318037448396|0.767268197559528|0.942079553384508|0.918105275515062|0.970019108986441
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.260338744285239|0.735187274588961|0.888717871793701|0.918555282362992|0.947610072327188
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.32327127109332|1.02682995232308|1.06770551571836|1.16724621733993|1.03661360546928
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.472723316020885|1.02317027755599|1.07432603288497|1.09732006982194|1.06836756743502
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.239060869364668|0.975691461452862|0.961449978954894|0.965232332201318|0.984945542185347
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.514544186073329|1.03505019113569|1.06692343617567|1.05191510462012|0.946124529368013
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.297450234877413|1.05319278568309|1.05076117807008|1.08478177827736|1.04670302212133
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.378662643195811|0.997638218956955|1.03958892687515|1.03847170175566|1.11840258714287
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.361918491761016|1.00333429169806|1.04594018986522|1.0488016580164|1.01475836264067
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.437221432668973|1.01422967233464|1.05072020428157|1.0750345079433|1.03523557377206
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.383627417787529|1.03685399252807|1.06831875735578|1.1172014123089|1.06647788980297
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.400851840940836|1.01685654277452|1.10229859282091|1.12559670637137|1.05278863586731
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.307201926652618|0.962274714182773|1.05124618081711|0.958983712538635|0.986815560880125
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.447047701815636|0.956232130038154|0.989518105276636|1.04553596604384|1.00841412133934
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0109349300571628|0.868622502560855|1.07067958780742|1.17315254938329|1.17599614821613
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0370637256961162|0.930929630622974|1.13720687504645|1.11085834677041|1.06213586585969
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0365549408829591|0.915041187317752|1.02265142959234|1.13074022319634|1.0809900269903
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0545931356597309|0.904570484230139|1.04624081979033|1.11551591023653|1.09872194891624
G2	10|2|0.4|0.08|0.02	0.851710253579739|0.990442910806325|1.09361563569653|1.06555905874505|1.03801710650667
G2	10|2|0.4|0.08|0.02	0.877352541753695|1.00298450566643|1.11899108142665|1.0737867007632|1.04544422119333
G2	10|2|0.4|0.08|0.02	0.826526805927146|0.965129141798724|1.05044119160321|1.04698754887837|1.01147355422927
G2	10|2|0.4|0.08|0.02	0.866298363860877|0.953488372093023|0.981027474789051|1.11656848116896|0.983111236880016
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.257006372576492|0.836485555383393|0.91900267364694|1.07395551394351|0.970734939719317
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.309266115233853|0.847615311326571|0.983321849728514|1.05918616956394|0.987996610962941
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.2885608906125|0.841885093630927|0.946919874706768|1.03766932892185|1.06202964188374
