#Treatment	Dose	Effect
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.398001510319923|0.833531965455905|0.915354084126967|1.0278478656889|1.05597131107938
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.360844777048864|0.821485195643693|0.980849000218316|1.07973558664476|0.961307894105815
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.56145722892258|0.943753995016516|1.01895025319314|1.00446676337637|1.12116909015054
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.517493866333924|0.909512636691763|1.04138741421479|1.02447725089278|1.13826297638778
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.522670436221716|0.986487921781733|1.07681820200721|1.06855298909108|1.1169701428839
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.454208209982755|0.982409386810033|1.02944385545147|1.02964469240083|1.12060838146661
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.974600357572335|0.935113565799125|1.08889593444382|1.12730963400427|1.05268845243969
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.84008862390932|1.02796981083936|0.973467232228786|1.1025234551318|1.01912993233141
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.822033441305153|0.971875797655298|0.975895081590026|0.964685665392815|0.930180220665159
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.732106457098278|0.980079738566791|0.920739577004519|0.991382626483414|1.04768136209866
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.70830747406685|1.08230097768177|1.07555473164126|1.11039018610612|1.03721316364281
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.70296367343978|1.13407861754346|0.988103394079101|1.11738629311109|1.1111317089684
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.683977026515803|0.800204820151857|0.841764968875744|0.935676537010925|0.988601147145701
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.726836407546247|0.795703362336784|0.997810411436301|0.984092046787648|1.00615606837019
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.89662796213418|1.19202260399695|1.11152267618124|0.99103677274321|1.17568007919649
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.934865015364943|0.925534679398602|1.08651803576216|0.972136861426774|0.989741580217378
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.0124818166946|0.915784214459099|1.14581573955759|1.04623533729203|1.03602173595851
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.968107919299285|1.050135075983|1.10465183115281|1.1222669773488|1.14271186590558
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.817600728920684|0.913323293432353|1.04123454972636|1.08816876582826|1.03791620993075
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.833380747660948|0.852479106196821|1.10308140078502|1.07926415616091|1.14193860275613
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.897981852926838|0.954862703876875|1.08749966573346|1.05318849135741|1.07115043228377
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.836435669633582|0.916083671542501|1.1318326651431|1.22752546082499|1.08922756660132
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00121400485217762|0.00164428505294944|0.0766359771874658|0.842865128286889|0.94713892479893
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00164428505294944|0.0019669952035283|0.115445714582081|0.899254885313038|0.89870935148706
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00105623025819629|0.00185640469622378|0.164483857480931|0.926706021912777|0.938804659415753
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00172837678613938|0.00224048842647697|0.182615810246634|0.89127429779692|1.08496452226585
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.1624653356755|1.1543153182876|1.06392502697353|1.04492318118184|1.06525364031138
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.16555948888512|1.19021462901371|1.00862261139397|1.08399689692992|1.15723113413645
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.13511006490858|1.10333865498235|1.06244974537657|1.06282264924895|1.13044876650391
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.15336370946127|1.13305909361053|1.18823022152821|1.13613555055761|1.04503513453673
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.07088474724915|1.27676609782863|1.08559834778717|1.17049918548088|1.05466252553182
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.06246918573081|1.23767826835735|1.1095908773859|1.09004241861057|1.06659517377544
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.07881433138047|1.15473494105849|1.20002478365931|1.04193257467798|0.986995463213477
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.00975971324388|1.24039461093097|1.09393236355792|1.1645749717168|0.964047630521535
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.21293524186281|1.20155897051767|1.11689704006273|1.11500567643169|0.983715078241125
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.1531512973865|1.12921899322339|1.12083894149179|1.10694397303402|1.05549326435786
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.19375313671656|1.1983487339966|1.20149775140476|1.05420246213799|0.981893149903069
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.17523297808481|1.16938761452091|1.11025497200327|1.07611765516291|1.14246351568112
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.820525089199167|0.820442592859942|0.927341349227628|1.03129498628498|1.11091220327098
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.690106626518448|0.79613092169035|1.03304390867655|0.894441809144719|1.08397714851403
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.794750827920714|0.863531253177933|1.0192820413054|0.996157740450725|1.14552392237663
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.809129456291534|0.867855453223032|0.914776118743064|0.988968426265315|1.02185533826475
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.910959871563539|0.927798257672666|0.949769327638309|0.941374007531915|0.999106753855978
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.833428493557288|0.8824157832018|0.962294667778085|0.951567756400437|0.983374481012054
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.949835335161343|0.992300556013815|0.954089262536024|1.03012512882118|1.08056337796392
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.898269836404814|0.982517345861986|0.977424152351488|1.04149636215157|1.00495537284604
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.905401745324064|0.806298994796299|0.823717659352544|0.959209821145583|1.05456298706662
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.807005883697567|0.77477328651475|0.935429156477926|0.908605796104812|0.910265448307789
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.946726386352225|0.869629579248276|0.901500527114911|0.98035771798252|0.974636470750624
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.784699064396038|0.946086246801803|0.834245865598701|0.932107199369463|0.905861477802161
SF	10|2|0.4|0.08|0.02	1.0554718360723|1.0012037771853|1.01405298402989|1.10926730095321|1.12799272383568
SF	10|2|0.4|0.08|0.02	1.06658225364923|0.930073920836046|1.03747759636905|0.891383630413654|1.00214896519746
SF	10|2|0.4|0.08|0.02	1.12462214349807|1.08783517648841|1.02190577185275|0.99076829850955|1.14414366121683
SF	10|2|0.4|0.08|0.02	1.01858692738862|1.06694323703868|1.04090522415019|1.10729143602951|1.0709612762635
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.474397744338695|0.895284877208687|0.963681762723879|1.08835203584339|1.03674083296792
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.448687567734592|0.946232650288433|1.01611998082415|1.04278440576457|0.979531373186076
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.521696028418596|0.901886541325605|0.926862962427514|1.10632419321157|1.01288061848999
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.448593412595147|0.914581282370787|1.01625853946224|0.952931700365559|1.15859935608381
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00292131412319612|0.888547652766236|1.07760911038026|0.994922812233003|0.958837092262497
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0017790053955361|0.890307931789188|1.0536206270994|1.09108273545488|1.08832059549865
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00269634615573859|0.934116651413614|1.01893346716657|0.990031391767288|0.965616666174633
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00204686131530521|0.897784863066946|1.05068933959201|1.02410966453124|0.956327064820555
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00166408598048149|1.02182996694151|0.875236168299974|0.969496492228516|0.894661328062375
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00213490055056893|0.942440889433663|1.02909512280752|1.01290884258761|0.966915129585622
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00156411076748072|1.03084936651423|1.04547003828726|0.976506972630153|1.12741438689158
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00141355465082482|1.04364663642998|1.06224868106569|0.962354697664498|1.15535091075995
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00207128180160256|0.765936904300179|1.0675435918172|1.01909540274465|1.00888753187381
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00279746824997318|0.850851206047153|1.10751685495251|1.02531750026819|0.982588029476568
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00169059574575459|0.765612777875905|1.04880018167596|1.12944412202569|1.06674068279882
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00327184947810216|0.812722363806111|1.08491668979671|1.12899834304795|1.10059465233445
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.930736456196729|0.884627965873298|0.943310750898531|0.963274912512781|1.03370083794343
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.915800366613108|0.93247282804364|0.968804968821427|0.978285065350535|0.93457128691076
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.87741983062722|0.84379929284611|0.902944562576564|0.968538616911876|0.976347628002639
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.913097096408101|1.04719412316605|0.920660283435145|1.03237912625934|0.972193201325811
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.18814333154887|0.529968097283699|0.980027071609194|1.02108712966953|0.982969259360814
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.160279594883379|0.512854662018358|1.03011390096666|1.09036781699244|0.959527509020243
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.147171621312835|0.490261912457053|1.03304218225385|0.963215328970527|0.957377211166533
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.12729402416355|0.50062889456598|0.954478738011376|1.00096135437746|1.02209879923339
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00241416595044988|0.00383024915813427|0.00841972365050896|0.980390233291178|1.10044167294023
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00412029029705758|0.0058775983740635|0.00896568344142342|0.982574072454836|0.971654876636546
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0041477629874156|0.00563582640970491|0.0100487041447698|0.963991430807189|1.08242930629733
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00366884602392019|0.0051569094462095|0.00963820389034512|0.94273949055208|1.09574490830023
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.489006875525257|0.798678697966955|1.00343046376951|1.04867504853741|0.987389656891061
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.483367985535747|0.782154081000653|1.06729339536668|1.03471128841546|1.02303311388097
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.403051238012841|0.750491478891035|1.05369647805584|0.946980242334428|1.02422915979596
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.534566277909362|0.684978092248125|1.03563917954077|0.994719011131622|1.0337375095833
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.41027431036827|0.900376042844126|1.00897185868257|0.996665739919596|0.967467119081587
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.686796695368768|0.974358870288557|0.981997430813596|1.02316935321848|0.959877263512074
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.403900239844258|0.926346693097629|0.935605894271967|1.05725523652993|1.0544866768292
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.559123596116489|0.984218791494416|1.07778941799606|0.960606573865549|0.859089930095959
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.792871819839744|0.924996492849539|1.01213886665401|0.942854077784471|0.949876630824964
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.781203323953425|0.971274374695703|0.934544194221866|1.02557331594887|0.990485307102599
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.801275096094808|1.02410570849419|1.01081644840319|0.968551554759321|1.00721657288486
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.9012978055899|0.94606074369391|1.14426417030439|1.08128317058195|1.01434062560454
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.827698011195895|0.932810227312471|1.06855171363854|0.862853369158004|0.97951122366897
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.822579417410214|0.931485317988524|0.977149428787152|0.967348391490132|0.944133675944461
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.833564817660001|0.868340728540584|1.01243460055638|0.957812493598332|1.04812825460818
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.846298504160572|0.876575834675123|0.910073460424374|1.01647430933681|0.963654912179353
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.917762370463221|0.993736970155945|1.09989946074399|1.05156227558202|1.02135697529172
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.946191912465562|0.952781368465492|0.984170507614434|1.00147544622455|1.12403758688376
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.887764449650351|0.945964473118103|0.935243416163517|1.03847681941977|0.935490445125604
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.757769575501314|0.905542300621895|1.00568784185206|0.860904167172733|1.02852155224765
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.357518356831642|0.977523944388877|0.933727732411457|1.03499474300436|1.05105790372767
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.333982371470189|0.943529416782719|0.987402404355735|1.02276183143918|0.996470455257955
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.322593335357328|0.894197835466367|0.95512291489389|1.05838938514759|0.991631781271781
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.292318941593511|0.990306207533535|0.973321759506716|0.99523221058663|1.02222260231505
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.888625666542239|0.965568153618044|0.851931173844226|0.973158967065462|0.938274591420295
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.804075682912537|0.836657789863762|0.927522329295326|0.969088289084869|1.00495696801223
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.91169655515057|0.79889840199761|0.903027681290394|0.989553664355252|0.945275592237418
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.8838482261788|0.784738670287264|0.9560602880773|0.938217141584468|0.925710663485795
ST	10|2|0.4|0.08|0.02	0.784917460985657|1.11190125387137|1.17189614216556|1.10781188922633|1.18362299666236
ST	10|2|0.4|0.08|0.02	0.739009832516463|1.06243046576661|1.04735093363803|1.23333433562859|1.07914875063896
ST	10|2|0.4|0.08|0.02	0.647527524208231|0.807714749404559|0.928626770779861|0.950493092244757|0.907206830913839
ST	10|2|0.4|0.08|0.02	0.6543252782711|0.824530581922183|0.978442957214324|1.00651398290358|0.911861953302108
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.328800687636053|0.877842508949478|0.891568883809925|0.998765021455694|1.06133726770054
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.310569111045977|0.776047344137475|0.927900305945351|1.07158594298022|0.963144946961788
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.335445693363505|0.839945340367419|0.958053281347148|1.12511899927716|0.991711753000467
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.315799228631942|0.815709084046767|1.11305478937339|1.02439969603583|1.08003659701664
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.203091808198386|0.972294321288843|1.09335375594745|1.15275029542328|1.00358666384816
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.256527901472438|0.851740831482245|1.0610703159383|1.08388634953859|1.14505716137215
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.224128124739894|0.914178897428072|1.10772549454818|1.01999694808978|1.03313403434786
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.277689149071942|0.935056737785423|1.00076297755459|1.05549621285687|0.98813223094637
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.668962056046406|1.03718919844225|0.952991203601038|1.05335807685275|1.12572898065259
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.676462921680536|0.953878235429141|1.0519964051868|1.01136412267495|1.02853674762777
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.699964485948662|1.04377931607312|0.958002208469422|1.1341519031068|1.16755451795012
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.700989153659403|0.913957022175905|1.03667650580548|1.05041636829042|1.08351624040102
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.605229398094847|1.0865213260605|1.08192388290452|0.966446017774458|0.974332877329923
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.729646736028204|1.04086422643569|1.09161411662723|0.983489064625423|1.06779100209168
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.750992975187302|1.08250650301397|1.11679724614881|1.10572265229514|0.911091727543185
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.704295883241694|1.08195355212536|0.914043394962695|1.22114920328344|0.933521284715191
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.758297423765093|0.97496187751719|1.01321713520103|0.941961286065478|1.01798898370893
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.79922427285639|1.00312624476445|1.0364165268507|0.946580242294028|0.958755295906913
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.827465721912322|1.03136813404656|1.10420072213494|0.967262226575668|0.945102055095122
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.806569180569778|1.00822419682099|1.01753604844198|0.917446364625141|1.01801945057531
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.354677210812761|0.726110292569985|0.946883362901043|1.1743768229245|0.917115193793788
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.395247617043029|0.781000992272304|0.966563430255285|0.991866373996452|1.09159725772018
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.359681538613603|0.747045113237446|0.946609572334544|0.971811002031036|0.984411716879283
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.299872781244321|0.739297204056971|0.875864465792822|0.972869564108369|0.840204952922683
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00110654077569826|0.00175202289485557|0.00594107011714183|0.899367361657703|0.0126461802936944
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00108019456675306|0.00163346495460219|0.00662607154971694|0.876591064024581|0.00493991417722436
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00155014987590376|0.0023184850317865|0.0107297330540817|0.906130000286441|0.0232522481385564
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0012670790289996|0.0016849455172867|0.0272219797772839|0.90083927136216|0.00544574391187061
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.714456507802293|0.940821779193191|0.948119860414667|0.942831697098441|1.0316146224993
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.627974591865377|0.955944678742346|1.01658182271831|0.99316974449785|0.97487256080868
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.705927641983187|0.917584551785367|0.836195655189635|0.938920178675471|1.01675082540299
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.649425685986183|0.888133618178287|0.817211386399578|0.932733124323724|0.966921454928835
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.800802997233861|0.992495243875395|1.06397133486619|1.06920015406342|1.1090776814233
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.835576201091672|0.976349708407739|1.05930274629723|1.01758890743356|0.996938183996857
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.727785766822113|0.99265460741448|0.960517301941241|1.01200685440597|1.10719227462647
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.713564621018496|0.947631329215256|1.07707325403803|0.911441928704086|1.05740273904547
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.733524377477946|1.02429330758559|1.09276734731787|0.898444106043045|0.979417928093357
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.779854839989242|1.02799293355959|1.10681509029448|0.941485152154858|0.89015477671635
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.764131399822433|0.893607576205978|0.980537686328873|1.02149499228984|0.941667575271413
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.673891372408529|0.911854955530288|1.05911901683774|0.896715004439183|1.0037226834473
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.741189582402903|0.970471672681771|0.855206987981862|0.975533211824206|0.924056795458295
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.565339320273114|0.915969598577297|0.911970258428187|0.880860703063076|0.99881307309458
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.667222155083037|0.94543280392319|1.04888934119498|0.935306801340805|1.07122760819833
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.648615413319425|0.987293732521727|1.01373667728879|0.992891020381336|1.08552613445788
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.687758076515316|0.946093048429699|1.08207973436743|0.895480151546787|1.05097574967617
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.851078321471358|1.07714980144452|0.99758976552412|1.0655466205026|0.991784120832007
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.807876175866631|1.08983255821504|1.1660619932309|1.17539587848093|1.10532680773008
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.816844822128613|1.06202569659191|1.16305891710698|1.07474412979782|1.02000698012288
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.609357390991158|0.992738553055036|1.01970853520156|1.11882050864984|1.04013353316835
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.755771398031857|1.05507468640231|1.01542524969696|1.11166362654088|0.974156994419336
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.718220957455241|0.993699578747533|1.08378844967879|1.05594209566819|1.0287994401344
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.739300979958126|1.01172508588408|1.02589185082366|1.10036016215997|1.06112317236553
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.734396645102307|0.967220185036123|1.03656798735951|1.10134454282563|0.950819346311699
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.722495503284342|1.0884576016854|1.11105943614664|1.12307187788808|1.19072633137565
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.561925363997646|1.0516436730251|1.11082810571629|0.992561594680723|0.955273118795998
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.553359092510614|1.013512742132|0.970083005438559|1.13548762988668|1.07153978336309
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.283835255708345|1.07585823911792|1.00227729223907|1.21418862786985|1.09757872556725
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.332686197190668|1.04600488598984|1.06865689020854|1.06656097522745|0.99693897886843
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.454891216833778|0.979191378086423|1.01274825763229|1.0547964157007|1.04298482955074
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.342454351440047|1.00930094370219|1.10169802890754|1.14000857292543|1.14218582382865
G2	10|2|0.4|0.08|0.02	0.970284508153198|0.982279105737093|1.07275415261165|1.07391747875498|1.08904071861829
G2	10|2|0.4|0.08|0.02	0.981045274979014|1.01152089470356|1.02974633761575|1.05675841814084|1.15456594494912
G2	10|2|0.4|0.08|0.02	0.891786087226999|1.02064031638117|1.23020729187496|1.06328067719789|1.02365304716834
G2	10|2|0.4|0.08|0.02	0.888933324446222|1.142136017241|0.98082605701082|1.10871159101513|1.0705414472661
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.45992837427861|0.960925203585848|1.06601884167066|1.09210520312963|1.04635598439745
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.515340222176601|0.958160541983166|1.15637674217021|1.13097470289012|1.04680307488766
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.494743318066854|0.977920568733338|1.08292660696789|1.10486476633172|1.04770888873698
