#Treatment	Dose	Effect
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.161037859583483|0.839699555111898|0.811831659295647|1.08339541001571|1.01824773005744
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00497614191386321|0.737759948061988|0.898204873691933|0.992856646958493|0.884927656428549
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0821745151206083|1.05102116968084|1.054993076113|1.17759977445542|1.11709246498669
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00397190643216664|0.903654319759198|0.965198139257195|0.99516571722348|0.913836994286757
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.506504844950796|1.06277202323852|0.921487006477899|1.12338187266241|1.17198012438428
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.027713765265098|0.903189368054582|0.872586955818791|1.02951378035504|1.07802580380913
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.718834823887395|1.12327758883431|1.14072460439189|1.09327385936184|1.11700417157549
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.112970907644925|0.977724429032585|0.999528258780932|0.962243413529341|1.04283953635989
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00135737672551375|0.760542292568157|0.828625018509683|1.08645255762681|1.01502986228796
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00106122180358347|0.615903519307656|0.805623652906431|0.862279734776814|0.880937494858422
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.106525820102453|1.01690317859302|1.11416207960801|1.13119252919278|1.09346463457316
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0207372172197652|0.895088930605492|0.873572178561201|0.944955296064145|0.931902064971841
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00487106501070471|0.414160613799224|0.763556327787399|1.05744141493556|0.997480030697467
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00168873594361874|0.338069924926305|0.560893003566986|0.922169913105154|0.875868526277669
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0286574292892858|0.863943547517766|1.08907352587544|1.0943307047439|1.07417265769464
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00398849059263497|0.73991890345531|0.944202592104281|1.05224010547526|0.863238720697861
