#Treatment	Dose	Effect
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.295730100158144|0.780202486898819|1.00085273961983|1.09168501348879|1.12069366491984
5Z-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.324979069118422|0.565629942013706|0.864515178765233|1.04874569754101|1.12425966696642
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.649184226170817|0.955272254882533|1.09916551071185|1.08989145033798|1.17112094590131
AK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.410436620648656|0.832067287579541|0.86772794328115|0.893048858357003|0.907589669066649
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.944037489638788|1.1713771655205|1.16177849523656|1.08149079619795|1.15781893496531
BI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.791033118893412|1.10251562612178|1.07142220007963|0.996460327164106|0.979908494997248
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.825131040231984|1.11406270658865|1.16011895024393|1.08354977287854|1.10758184552155
CT-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.683466409105475|1.11472603123452|0.999782626720778|0.930393490454624|0.933252957509126
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.660058069537602|0.893407723456849|0.879198396316409|1.06434229774999|0.89202072168738
PD-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.601553977733562|0.822700397200399|0.778608027644791|0.855476499100383|0.820354995066619
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.809438051513589|0.723061617331654|0.960168423900637|1.06258120337411|1.00530693113954
PI-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.71170935040119|0.499443378173097|0.862169162305288|0.966549141956885|0.903232352269749
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000972656898139937|0.00165923823800342|0.0059503716121502|0.938682564839025|1.07804713380898
PK-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00145326383604438|0.00167068126033448|0.00307817300705462|0.757413648092734|1.03275565142265
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.03711423438724|1.08415315310969|1.127107045384|1.065259101648|1.06464795595891
JN-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.919716364069137|0.935445324172581|0.923003684565194|0.90385230860284|1.06361865795623
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.838987741816444|1.02486804277512|1.16517243935172|1.10733992843479|1.07607706585797
D1-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.823703255128866|0.969142431797788|0.996525822928938|0.954961859749222|0.891079896610509
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.85488354931262|1.04039671482464|0.936414934697279|1.01746283184152|1.04029492782666
60-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.809212995654968|0.876233372139626|0.87220642403191|0.910249314528185|0.868052242176715
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.772911200634568|0.803532389914176|0.960811247215207|0.952143974355349|1.06993197440892
SB-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.676118716636431|0.753528892645765|0.919611937144413|0.924475372533496|1.07478350420342
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.670753257294564|0.90621979093566|0.967174813073708|1.04547952618095|1.13745881703065
RU-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.520208895239545|0.928163373438288|0.931122628720559|0.943292213776602|0.90888030235134
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.813667545872216|0.919813021015111|0.959262840501433|1.01584858592852|1.05698625120867
D4-F4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.62466314603013|0.86199715068744|0.795198507829888|0.969075232150316|1.05783303486117
SF	10|2|0.4|0.08|0.02	1.00979280552862|0.977562911819718|1.02594635105817|1.04353448067895|1.10932592238771
SF	10|2|0.4|0.08|0.02	0.849949258825024|0.897387030523511|0.813422045954939|0.910581344295357|1.10428236217458
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.247630131823178|0.862914303106573|0.924979538153655|0.945089708834629|1.00982326326629
5Z-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.127360208923731|0.645064634202114|0.79760040497897|0.815389200876193|0.853269243203434
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00146318809601059|0.241343333905885|0.982416296098377|0.979120942038666|0.981958254607452
AK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00129778422428765|0.0327372432263934|0.688073744680039|0.901457462577374|0.808564103542824
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.001124340378139|0.351817772002864|1.01638779136061|0.965548513696269|0.970565617459097
BI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00144254991912174|0.0145156585611625|0.995529155949193|0.823011853305402|0.892991434859855
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000814125594331006|0.368314541030255|1.04847525354473|1.0414933536693|1.0365776839415
CT-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0012160356978615|0.149149869958894|0.994681131995265|0.981582984775078|1.00168879533887
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.696051958678531|0.803175820803928|0.857134090211721|0.94165388155876|0.924665030172855
PD-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.606346527564693|0.740912345300194|0.679681906515291|0.908259179707477|0.802408714329549
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0102573838122011|0.24681391698003|1.08818809097879|1.07325179803585|1.09082837428352
PI-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00265196597422511|0.13842210945201|0.763760359242087|0.931190537037713|1.10551933116717
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000570575366338844|0.00126518885579483|0.00276605014551222|0.871094931027051|1.10851630248557
PK-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000942689735690264|0.00133961172966511|0.00240633958847252|0.638926574082544|0.991393304732209
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000787221186090171|0.179750887545761|0.949782361017791|1.07201690065484|1.04988860512709
JN-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00100862714467803|0.0857886587872796|1.01117946336731|0.89752440462554|1.00311044620988
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.853374347007504|0.726795895096921|0.957678131049296|0.954082363236191|0.968513165919758
D1-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.283742144201957|0.40995995863276|0.861409137917319|0.898841186921588|0.96478481079791
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.189521224589169|0.866476961662671|1.01122643125727|1.02859616150088|1.01048444337383
60-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00697674718179862|0.740287494541365|0.882610045433876|0.966768990574435|0.8734434034572
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.646261634448195|0.717167842896594|0.921954587296717|0.976490743581876|0.999294262043572
SB-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.570573795642835|0.666712693055129|0.777395929221643|0.932852613276056|1.00254679349494
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.80834726735059|0.881620970391734|1.06075134168157|1.06029571757147|1.07391771019678
RU-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.68076667518528|0.651338030740024|0.96010514402541|0.993856376181958|0.835895002007959
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0117836216961283|0.936041292291186|1.10973807799827|1.09505816612736|1.02621080589119
D4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00618950234354529|0.680646796792994|0.985917021596588|1.05191150500106|0.884156145391286
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.782793066918413|0.787331889069465|0.931301113641221|1.00236627618241|1.02974681306111
F4-SF	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.753887288991665|0.613208402971145|0.775105360023002|0.78856192217273|0.978835742916931
ST	10|2|0.4|0.08|0.02	0.131176600930645|1.10323526775067|1.15819439346553|1.1811848045426|1.15188860678988
ST	10|2|0.4|0.08|0.02	0.17530357592908|0.858960458590366|0.851057927649217|1.05926390765947|0.87168028579016
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0698373118728117|0.619474142227513|1.00808831685829|1.07753816445046|1.02990505562768
5Z-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0325220018779519|0.490636019491953|0.838597691775289|0.894198816046646|0.842566075939874
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.113547043822149|0.800200815582304|1.0628873091944|1.08631374046742|1.07954391454866
AK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0507644544099348|0.607116017198684|0.858899333489386|0.870400029567938|0.802677130431569
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.28055368892498|1.06647706822175|1.09373243569581|1.10239911772893|1.2124702348763
BI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.123049863563588|0.829724875398715|1.00268262886991|0.905597350349912|1.01905145221889
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.228675909518875|1.09451493237226|1.1911296300006|1.17801747922544|1.12347821652896
CT-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0304274743265909|0.837575053404697|1.06249943089623|1.23968101050975|0.973212968645569
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.205883227744564|0.936133666458463|0.980361976145861|0.945502810743285|0.933627792153713
PD-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.100762916034621|0.71736414740787|0.888633592100175|0.87364296124446|0.819361411022873
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.101095562776238|0.527568364842533|1.0015375429421|1.03303264699266|1.02056992268307
PI-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0321852223347987|0.36147313190224|0.779434475129524|0.940637987290322|0.894630101674044
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00118739053743483|0.00174983868674607|0.00377465202426651|0.833266933204595|0.00583696190507438
PK-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000687436626935954|0.00148736288373416|0.00242477646591955|0.711678142171269|0.00318720617943033
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.215488671783563|0.943358917813451|0.925297835380502|1.02430114945361|1.0570969212384
JN-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.129858689893925|0.737855585260383|0.831789229878402|0.957083369266592|0.982049797336422
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.109574662366423|0.99881737378967|1.12507291679595|1.05575364495327|1.24286035968149
D1-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.231730907324304|0.83460431667432|1.05898769324059|0.959569077250137|0.977710953388215
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.136089555989794|1.00502450333176|1.09260638598165|1.11231103478544|1.17301300834625
60-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.144197235885771|0.955227468498968|0.915942007870933|0.947105219546575|0.990943510304876
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.134261324767259|0.86282383034413|1.11164896939413|0.988132417239226|1.01287141964843
SB-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.219334642039202|0.776761547842122|0.977238928050921|0.85368519675203|0.865619701971982
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.162223798389368|0.946946892594013|1.04498976811112|0.985274903535177|0.954698015047494
RU-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.134069984083728|0.747277435206521|0.965394835526204|0.846148364085561|0.918704843094069
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.173621933235467|0.985134237119045|1.0000853680787|1.05636134466441|1.17747019231252
D4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.06834133170855|0.810735621755804|0.929534509627343|0.903575918167164|0.88078431503834
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.148137215193349|0.996807831453501|1.02875011155428|1.12658836128483|1.13976206330791
F4-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.182983338939651|0.816570443951699|0.853908518627848|1.09814030438872|1.03684380341734
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00158782857225342|0.96065072101852|1.02173881663467|1.09107640342394|0.972465609076606
SF-ST	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0019198290919064|0.200412835428786|0.907472898653233|0.936255900226626|0.920211614244266
G2	10|2|0.4|0.08|0.02	0.417755944466493|0.977802326027994|1.04569205642602|1.09208824933381|1.01332738322765
G2	10|2|0.4|0.08|0.02	0.240284288246042|0.827984029818808|0.839769628490276|0.888601950732393|0.955752795056047
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.152148417257161|0.806483345243225|0.917065329849463|1.08543302003953|1.03835348923473
5Z-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0282418999096303|0.563165158383382|0.911421313797474|0.908810229051773|0.875040684555143
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.475920276108285|0.71940868845171|0.999134616363556|0.97372966772662|0.996154981725134
AK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.137192152497565|0.586641870314626|0.840087284969135|0.828453813966274|0.786895037449053
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.688722876803819|0.806001878097731|1.08616986908554|1.02104908999302|1.07293279523546
BI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.427335863129862|0.730188328677146|0.927264723064279|0.918801566085773|0.976684471211708
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.526996135073351|0.859201340024302|1.02537945616432|1.15305933314569|1.05225545586226
CT-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.133672915994481|0.760758980977421|0.80583377382971|1.02454880585437|1.00939801879604
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.218174863230221|0.814642666397217|0.918031958658718|0.986344674278621|1.01120140883699
PD-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0671651486063196|0.758173708445805|0.782431398588276|0.877037111884175|0.868383446165394
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0906781474443504|0.292869566489688|0.78809149750626|1.07627169791996|1.08475791421972
PI-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.049593155427612|0.221848714905198|0.554896126151995|1.03654011108896|1.01661944989566
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0014400968792446|0.0015273754779867|0.00199286133794455|0.0477923060278601|0.922832990583003
PK-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00122190038238936|0.000945518153039386|0.0019492220385735|0.00530944809014425|0.763207706700269
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.140203617690087|0.847573918396536|0.991769705293178|1.02579413316045|1.06160991900503
JN-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.021763577711526|0.688091876760258|0.924141676512027|0.978803685647953|0.881581285711645
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.53100184860076|0.848135703572799|1.06303263536059|1.11059050586553|1.06489286254084
D1-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.19957912360047|0.714071455976561|0.841956261408424|0.990966271755938|1.01818953389683
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.476653251393208|0.90087326379646|1.04161996261758|1.03643419441451|1.06067089796958
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.256307025104356|0.700729086778162|0.928770509612521|0.862293680816255|1.00614263164786
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.434299485464325|0.93018970895272|1.05325102097697|1.16571787156135|1.09981458023535
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.262364794611311|0.864500042558092|0.894794728137241|0.949816499521847|1.03569372193043
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.568743118223199|0.963301149097671|1.10282837845404|1.04527339634454|1.15028528092919
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.27315712591552|0.800259238334699|0.848476211319961|0.931737863896481|0.940234366384524
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.286537278668706|0.98355913305669|1.06133373984965|1.09514077104564|1.06185842951167
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.122047069625964|0.789317602097341|0.911818457376942|0.926481406310102|0.87864247185554
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.572762544126407|0.822051332358038|0.969221342182073|1.02485580279139|0.958939516077438
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.411847416108289|0.71313108048742|0.863389050253278|0.899261704605069|0.726449684877384
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00179046866098522|0.457534501400984|1.03491995209915|0.984135750078478|1.02436316285126
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000988245689504831|0.0760658520421807|0.91284835660555|0.790224506167816|0.827341851623629
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.164356045290577|0.820312556206734|0.869407564832894|0.930399335807269|1.00103744141909
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.132631345695338|0.701765089304857|0.683473889139096|0.752793969314181|0.853637304148758
G4	10|2|0.4|0.08|0.02	0.803423339525118|0.930803880630394|1.03137449284941|1.05520034847567|1.18288797541978
G4	10|2|0.4|0.08|0.02	0.678212426629015|0.822789774709145|0.91406102663469|0.825112945837735|1.08558181918318
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.311303164641791|0.826597038778865|0.935701088699211|1.09849869108393|1.0668268243813
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.196328927299595|0.715097409482898|0.883968789604679|0.965024880433104|0.865883183270305
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.632236861930397|0.729417895817195|1.05700859533842|1.05316559808417|1.11564621026938
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.515252338502826|0.711748616928687|0.922503691439936|0.877082583671161|0.874366960150175
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.763021557775952|0.81557579585732|0.936557235944245|0.965488576375139|1.04965783126221
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.573619461235604|0.738914289267585|0.763499383081711|0.891602383890087|0.804507267199256
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.667287870265581|1.02873349010253|1.02752722565955|1.07682820219161|1.08304249710293
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.612497712841295|0.756165163353957|0.825979412183271|0.871315980293163|0.797151047349268
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.590948764315853|0.879392405063291|0.951313642756681|0.941251356238698|0.92459875426964
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.521753666867591|0.70212256379345|0.760985332529636|0.773593731163351|0.824573839662447
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.363787894572351|0.592800947629576|0.937605383276807|1.2538420282977|1.28484062768884
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.256176376397233|0.348400489248494|0.742561918101037|1.00442561532258|1.14321322051294
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000968570284810436|0.00181216375867759|0.0303303098057978|0.998564719436823|1.09909294173933
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00135912281900819|0.00220271629287535|0.00315566447631787|0.885077964049639|0.850350032708775
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.542754763893326|0.942048118112994|1.0266993560902|1.11151994272936|1.03083300297515
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.590926760552538|0.732625404608593|0.814975040316528|0.958505728988257|0.963432235517803
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.68776734489496|0.802975607999974|0.931634980739713|1.00749792996914|0.97886113938426
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.718407074432746|0.831376758708039|0.944339897431198|0.789622681647254|0.865845636244031
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.830208114500247|0.838116601044977|1.09673834226737|1.01381105019551|1.19182315350054
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.637334562186998|0.710421989252048|0.840989950055231|0.838258913142183|0.954378807695696
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.572463733172594|0.729846895720313|0.887461523005827|1.02691259795057|0.979661643560378
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.484018485031143|0.63435483222825|0.746268032951577|0.870500301386377|0.800784408278079
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.729412400211442|0.998529939461286|1.13323532929742|1.13223213837861|1.14553599333264
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.589521285010398|0.832362939040718|0.947027661060373|1.01382474254648|0.951441701103124
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.937958777180015|1.05819428035814|1.06620060730919|1.15868344740722|1.0988117439147
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.861722922504613|0.919430964957674|0.922992804069557|0.886413653716596|0.920688544117791
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.737982980459474|0.953894826783261|1.09551649417479|1.09366135655976|1.07464812042229
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.658396807007956|0.856911927149285|0.956134847720913|0.984254423271585|0.893344982468565
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.244549685492089|0.866921450382087|1.02403135653655|1.07094523098592|1.29930447246789
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0138785396589408|0.747513369031508|0.741922117277573|1.02571726832495|1.11745363297985
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0916828805362092|0.911600130240389|1.0088738177111|1.10718942829234|1.11209409073943
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.120037166159735|0.68660827026469|0.855711120464418|0.852477346907982|0.952819625002978
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.429701560251299|0.782481199167145|0.970702849193735|1.03688658808825|1.13762239695221
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.202054496125661|0.672767861166778|0.905793030096355|1.01961055310353|1.01063302396712
P5	10|2|0.4|0.08|0.02	0.844072760148979|1.09348558849831|0.979451449011881|1.08237436819675|1.07037870524147
P5	10|2|0.4|0.08|0.02	0.229018235897234|0.992187423225464|0.817493620547896|1.00260419225818|0.887128738817533
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0385340043876629|0.925525874306362|0.999290230997548|1.01746031746032|1.09402503548845
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00352948767582914|0.791876371144664|0.771964124403149|0.846231771841528|1.10793005549103
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.242962629651959|0.87760995698921|1.00281406929184|1.06322955317642|1.08588272309101
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0296558257913581|0.747674130424466|0.847595561469222|0.908587569231202|1.05056008943151
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.318694236422452|1.21799657482478|1.22090601753135|1.10831983240472|1.23225213273176
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0063381746981631|1.09304703658322|1.19657055665322|1.15037515094068|0.96822554227495
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.200754441276673|1.04547454356303|1.0867639234123|1.13163014906171|1.08809174005924
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0048220709810119|0.922921514282765|0.899872142057322|0.959852605998999|0.988321249037095
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.612785467699824|0.866061154159318|0.852678987233761|0.94204566281386|0.990893276167184
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0659433766686396|0.799288527811412|0.741865992050019|0.764171606611163|0.919679957696248
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.167480681479443|0.403436878638089|0.787140858957602|0.990274406522601|1.12710096076678
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0514287024571127|0.345902246156769|0.599062490787056|0.860071345040733|0.933788002371617
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00119370241321461|0.00170989805136147|0.0210091624725771|0.84847077042199|0.98360433604336
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000535552974577365|0.00129694154084398|0.00254871596335011|0.754516711833785|0.948948251387276
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0115093852111079|0.963294060573676|1.04627131424594|1.02489071532903|0.996985553506865
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00225688005666808|0.926122332039084|0.751794166914209|0.915140255252431|0.869173022197927
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.296425698773376|1.04697240096521|1.10986200482606|1.03382641262819|1.15981927408003
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0378544138347074|0.812908455660567|1.10386084858234|0.889685551980696|0.855695757088277
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.446073323369517|1.17687759391691|1.14113289786294|1.15802573522844|1.05183367968513
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0317730631590856|0.919918304642702|0.926420588182755|1.0108192758171|0.807551461525179
