#Treatment	Dose	Effect
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.740392758576026|1.06560921418394|1.07865134954716|1.15637609971405|0.9954467105722
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.833819881036596|1.04564249205416|1.10039156296392|1.08094293941236|1.23247681010691
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.686545218550836|0.953714172721327|1.1601624491079|1.07555100364547|1.18346507394882
60-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.782483483833677|1.00207371052218|1.0903863997039|1.00421333360374|1.13476076276042
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.743830284267615|1.07482472479028|1.0878544840119|1.16051041728683|1.08054012831308
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.760091968100337|1.05838159957588|1.04957035247823|1.06433514491213|1.25948669099115
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.690791310982193|1.0951502152101|1.10886608029712|1.24280017850202|1.11559157585616
SB-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.770138339067471|1.05055925835289|1.20196352224797|1.1356528999381|1.14386399297508
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.699778351499656|1.07845692796839|1.17660210911969|1.07712869725471|1.06866122645504
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.789898805422502|1.06438875099271|1.13067853219438|1.12803313935631|1.09984144245855
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.706722416548912|1.21964835877597|1.20700039380111|1.10719497787764|0.997440292802706
RU-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.779772521948621|1.11607866756237|1.10933771919665|1.19227918182029|0.901422316940397
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.780841705388344|1.05927149090028|1.15762701350262|0.980837569824563|0.897429156315449
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.86036268894357|1.06665642622302|1.12157671323115|1.10729129434284|1.08335228800066
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.782156556329024|1.25226121134631|1.16636517182049|1.07890325330303|1.17226247415195
D4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.906151441966188|1.19256838881786|1.08900569841044|1.12258370033622|1.06472194598349
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.583831854958858|0.795047127165672|0.838535021303363|0.993600077420472|1.00321651500913
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.443120146895159|0.899819437122607|0.946872747739144|0.943185088409595|1.15635624622766
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.5927247919225|0.830061399918133|1.00775549188157|1.06159094010097|1.00662027561741
F4-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.544663664892891|0.907911038340838|0.893076818119798|1.127291581389|1.04342747987447
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00145986785352027|0.521845879665178|0.952431059162567|1.00957445800036|0.998663367744504
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000891088170330556|0.59714283005811|1.06672733649954|0.993961455696802|0.990596175904597
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00121072064302719|0.614421508548312|0.988486142773751|1.06651036199106|1.0135653560936
SF-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00117228506705807|0.536493378270928|0.99560633322203|0.975792793809951|1.082768610626
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00683491585879821|0.648639493060468|0.762949973596899|1.0062570366754|0.998913985672582
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00282961531180567|0.646248268853308|0.845606623691054|0.898801398866161|0.976077794494206
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0118439799017396|0.63400783852437|0.823227585927161|0.971632248480208|0.921346035866573
ST-G2	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00488766978821788|0.649836993170445|0.904097226095289|0.959737566609711|0.947457549776658
G4	10|2|0.4|0.08|0.02	1.04133744978468|1.19353274875188|1.0623619698864|1.10638418511557|1.08700397753529
G4	10|2|0.4|0.08|0.02	0.630043857783977|1.0263685357964|1.0746432834086|1.03586018807533|1.05205383138993
G4	10|2|0.4|0.08|0.02	1.05011012423165|1.14928815120849|1.09167230483539|0.966018397224581|1.01025235003671
G4	10|2|0.4|0.08|0.02	0.846145651892265|1.24854679200196|1.23423208141995|1.141376480919|0.950874515957217
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0806457414986316|0.356607809443167|0.497765528538974|0.638790424563413|0.731113527753104
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0961085607236644|0.351427709659835|0.453845366273455|0.586192488301885|0.662410794088266
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.108109986332785|0.435717760429938|0.468600152887489|0.656049479950891|0.641189279343974
5Z-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.106812759155876|0.403055433297042|0.514755959137344|0.535557923509926|0.776900090342607
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.649496199712283|1.02486360024459|0.94411376345166|0.884218984010138|0.955835132795907
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.502801844461446|1.08817317377934|1.08013836414821|1.01020007266776|1.00182260203765
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.761762245268425|1.02562548341778|0.972461366039999|0.927215040015154|0.897337058609967
AK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.558071695790122|1.02884563779577|1.17881643541538|0.913096872977538|0.920294865116573
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.16310667509549|1.02115813248095|1.01788157500319|1.07685960960293|1.14532304066908
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.00451417022072|0.90272719987891|1.03638937611853|1.02685649331185|1.05216671266906
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.968613878156269|1.16497767721606|1.24705904911652|1.01106711535942|1.09947620554219
BI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.919002010169091|1.07590385703192|1.10475569574541|1.18857559226484|0.973573786628061
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.847875442384312|1.11043470518842|0.964019409263917|0.987769047566052|0.999565962561489
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.06814387784628|1.12273243261291|1.10473657266232|1.08531617958021|1.09490951988782
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.936828445962011|1.11806174215189|1.06603035832448|1.06132106549183|1.08105197122863
CT-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.0331340572964|1.23346806188538|1.19229898853327|1.06261583456747|1.16249638352664
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.28753925877019|0.358457936707442|0.426481233020677|0.479070570384123|0.43583367910328
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.346452400350111|0.373249823581611|0.432090277756746|0.53348920743471|0.53212026131122
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.296518367510093|0.3616055368064|0.387713497678721|0.472981229906521|0.483374162712213
PD-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.304204569464193|0.362267943512697|0.394851500979334|0.478314745972739|0.541346170318469
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.545494536814159|0.887790159140265|1.10200528505531|1.13650374693693|1.06212883019359
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.558245584686351|0.819400428132851|0.982400703847929|0.969079638286601|1.05507795921276
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.470303255542319|0.939027020569878|1.09887411526963|1.21107103393582|1.0428221115399
PI-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.673539883794626|0.903442028384374|1.23967441258549|1.15994332416388|1.13175140942982
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00109497376625352|0.00133830126986541|0.00559653258307353|0.693240057790282|1.02453045395787
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00155729602311611|0.00172762527564444|0.00778648011558056|0.691524598889818|1.00028286822295
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00137913421019027|0.00150683182224492|0.00766185672327927|0.699693525731069|1.05009577320904
PK-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0014046737326012|0.00204316179287447|0.00467373260120036|0.723700676797344|1.02809347465202
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.961532613653642|1.19390914178682|1.05732743700646|1.021600095756|0.996561194879642
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.889042731116496|1.21185692241499|1.08434615795212|1.09101025818536|1.0566027969811
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.859442564011207|1.23308338866666|1.11011709070886|1.05612904270653|1.04944369766952
JN-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.937295739064246|1.12572918522357|1.10339287738676|1.05789107163101|1.01254473901566
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.728547303814637|0.788771854846129|1.1016830939725|0.931219004033371|0.993473596110869
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.624516603895661|1.00833682061145|0.949168840650682|0.983501464656807|0.985519634117748
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.797816617610871|1.07029200182801|1.25380861528432|0.923425021332081|1.04911012466883
D1-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.649364511727052|1.17251980607781|1.06969118817292|0.97763886625185|1.09195964321896
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.875353350991609|1.06234558283438|1.12257662430164|0.97781957397556|0.979377657088165
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.656542836156431|1.04233534400249|1.09699067375965|0.861230440492354|1.00150243728715
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.0581586206699|0.99745342984901|1.03078513994678|0.978627716651819|1.13104380730857
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.863015150516905|1.08616229873073|1.13309481318946|0.994210778093195|1.03220594848996
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.05553014861546|0.973744703662537|1.03911490970104|1.02296619127085|1.00502451685591
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.813020737110857|1.15173192885115|0.951284295583332|0.875386530418165|1.01289898570784
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.930076119667198|1.0305335229187|0.935443898149259|0.889018324682073|0.950016845687789
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.471530787635836|1.00948497878585|0.952186798691176|0.861105876575357|0.986940309161199
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.18733445478118|1.14688798223032|1.25170927858685|1.03127352484689|1.03546191569314
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.786190701896238|1.19251418073898|1.20043246994241|0.973069762110552|0.947914633655207
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.30574755361474|1.2211850824421|1.09680352266204|1.04539707926985|1.12970736288131
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.955206843574029|1.19279407226501|1.17875120701612|0.99444191888188|1.01464346983538
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.0729161280511|1.0605672572428|0.952688008516463|0.908256406356931|0.924705345601095
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.929377233670443|1.10659265455098|1.01797277773553|0.871185461181659|0.864128963576914
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.01413612565445|1.15356914825693|0.980538883922871|0.77420508236496|0.967845741284638
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.927531605158983|1.13454220406078|1.05456518963095|0.92922998339931|0.964959775252203
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.14552648009343|1.22949414303229|1.00451929515818|0.933931592687606|1.04709189664822
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.08873281810565|1.11921945917268|1.05486883692041|0.922207952277278|0.984358774452557
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.06114305148428|1.20277908238457|1.12449835619544|0.937295739064246|0.905993813464622
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	1.04821286864139|1.1008146144752|1.13475958346154|0.913508348583737|0.929535038139505
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.5567017208413|0.945898661567878|1.07466539196941|1.01237093690249|0.971500956022945
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.302160611854685|1.06655831739962|1.06317399617591|1.14195984703633|1.04496175908222
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.335730604159789|1.0887923407065|1.08398547375371|1.25308154506438|1.11461208319577
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.435142951469132|1.02072499174645|1.15750412677451|1.13598415318587|1.15311984153186
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0199407392461032|0.748001429978221|0.944540093124042|0.955637776866374|0.983588148726508
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0942294237758005|0.794681884676204|1.03831332752862|0.922590366070038|1.10823312154157
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0276608353325535|0.767392113709914|0.949465442681312|0.971380860799203|0.79929151603672
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0785853231907333|0.787571569877976|0.895430322496789|0.981743760560619|0.929391730388366
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.660645875242074|1.03597000858103|1.0435569560304|1.0793909810045|0.879298137024585
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.789577090982411|1.01626645284417|1.11815099807278|1.06155368304566|1.11209269392904
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.63007919555278|0.937943849619581|0.933649552455107|1.03447218153408|1.01395202034234
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.678267788992641|0.900557680723896|0.966972587180678|1.0053456442446|0.879975283341372
P5	10|2|0.4|0.08|0.02	0.545450508130834|1.0622611390322|1.04573054138941|1.13315026313257|0.900754732808795
P5	10|2|0.4|0.08|0.02	0.61398093800039|0.978986402966625|1.097631683481|0.989635068552635|1.04643124134919
P5	10|2|0.4|0.08|0.02	0.573741531601063|0.984193955431414|0.965053229936173|1.07542847342178|0.926183738223872
P5	10|2|0.4|0.08|0.02	0.658164577897019|1.02521959645705|1.11132835948889|1.07720239626594|0.949254535876609
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0376402280560862|0.388204133142455|0.53476458646129|0.770412566030018|0.948398070601615
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0620220773455309|0.339131172154412|0.556831955785452|0.602103982002923|0.962753832110417
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0380669435420864|0.380772235700481|0.541407952629631|0.688566552901024|0.979162383321683
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.057660676837041|0.394465232945434|0.512438833833628|0.753690530038242|0.972881286237099
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.236641959633883|0.903459067249584|1.06733389707359|0.9482144229887|0.989101297181216
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.201736353063416|0.787603004520668|1.11261496953571|0.948194584621794|0.994457656245738
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.148839933277208|0.989222909552968|0.946972113428746|0.999670569287645|0.973086033706514
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.223521352862125|0.808025559640032|1.00235830557575|1.07117272104539|0.946250503296922
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.367801147227533|0.784674952198853|0.980411089866157|0.923135755258126|0.941395793499044
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.306673040152964|0.792437858508604|0.933508604206501|0.950879541108987|0.944674952198853
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.406734896005282|0.90842390227798|0.98435127104655|1.0397728623308|1.07341036645758
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.330289864641796|0.961214922416639|1.15717662594916|1.18084120171674|1.07449851436118
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.391612256580203|0.958769692357293|0.926766253391264|0.896622663400234|0.953672653421091
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.264879340104529|0.97485036769302|1.03401461999206|0.878024173650239|0.789146202113824
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.404523194258108|0.940671077067458|0.896382017372838|0.944486668561244|1.0300070275617
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.248665534326004|0.91916982246044|0.98502182068923|0.877048512205707|0.915477598820956
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.234679571042056|0.357740046234426|0.299285851609061|0.417422782412162|0.501948316851182
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.182715076830738|0.339143115712671|0.35585503209682|0.431555699354312|0.591678741073145
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.191954194163579|0.332394604122259|0.317324555066804|0.440454413101607|0.511394779717225
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.146992991760373|0.343952753840306|0.342343503764178|0.420876685656114|0.475422261440901
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0160470159804001|0.573083745981461|0.935049554784128|1.02863740997609|1.11805067244991
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0144679738175071|0.648196807867578|0.941227557246447|0.947445035762838|0.965367164311673
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0208068408737305|0.647334827936835|0.986644125105664|1.01333137319759|0.943589743589744
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0127408823060997|0.654009090129491|0.891381528170826|0.987457581437514|0.998640155830791
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000997620674690862|0.00169595514697447|0.0154431680442145|0.820692648034438|1.01101872035196
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000538715164333066|0.00131685929059194|0.0175980287015468|0.7669208936686|1.01923911471141
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000884082404704141|0.00207656564825856|0.0126444343928615|0.757936181586414|1.01788724865332
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000534561454007155|0.00135696369094124|0.0125005140013981|0.742444179448168|1.02396274517867
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.173833690010638|0.848913477442537|0.969709293530957|0.998712985946997|0.979975648404623
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0602392011089647|0.858664034776657|0.76920291921569|0.955237204873295|1.02516744821566
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.14066168511653|0.788092387013109|0.949712140306109|1.00518199739593|1.01303604390318
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0869383337080826|0.767573559786445|0.876609896516924|0.945915843525641|1.04545620924602
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.282519079128174|1.0300298078346|1.17716635308543|1.23521763947318|1.20036784136313
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.345887153034691|1.04957402278925|1.04287254508171|1.09203433186056|1.09617783227279
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.256057506279163|1.06276516063805|1.14263028766373|1.17660260906158|1.09321215233024
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.310779516034692|1.02341485878831|1.1405023859495|1.24776557086786|1.10257068524258
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.531194742631191|1.04491133295277|1.02761882219716|1.03490525319187|1.09425485800742
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.658776900621435|0.98195099991182|1.0664643173728|1.05909434767878|1.03056124082815
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.575274408381433|0.935808647553826|0.958833066153196|1.15450883510974|1.03469103228414
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.717335525270094|0.978533249167806|1.0589416033533|1.07639838147874|1.06624402250671
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.383592787575001|1.16901774301814|1.13823814581731|1.06645337667715|1.02929565438792
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.512677809525524|1.09052565523662|1.13294018707452|1.29400842015385|1.14963647258821
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.38021619499516|0.976347608701048|1.02999248664857|1.08023492196719|1.03516383844264
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.522297506153954|0.970887455410628|1.02479405971422|1.1567131682201|0.980905257315364
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.541171406489987|1.13470098513975|1.09653782564885|1.0205245600133|0.954245296862618
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.530811297312633|1.03636310274998|1.12312779424569|1.01040902376271|1.05625177315372
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.687266360129258|1.09136048514527|1.34885190826655|1.32237390920609|1.09564251854172
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.687243583355873|1.21593804717639|1.40820817970874|1.32181587825815|1.17199026292938
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.452452099606115|1.1191988784298|1.04290006008412|1.00505507710795|1.06771346551839
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.577074571066159|1.04649976633954|1.05828159423192|1.05272715134522|1.08534882168369
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.502235723985385|1.18103344486287|1.13197911271017|1.11360053758172|0.977648359955761
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.554784337332531|1.19431619324943|1.05838641486189|1.1145301059764|1.02339880444065
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.733501247936764|1.1656357623837|1.0628651714271|1.0141013998595|0.924204261832554
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.830194929435887|1.16063259256721|1.17836071940556|1.22073916693796|1.06411025250016
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.754361267283486|1.1451237327903|1.10969645992887|1.06353830035268|1.12677852051884
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.781111750557056|1.12603479569702|1.20020659022828|1.09760798028539|1.06722150899405
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00133183941821872|0.536445891381096|1.07369511447477|1.03860220282012|1.08918039025009
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000782191404350675|0.570006130689385|1.06472105363296|1.09619897258102|1.02140456207852
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000973964963727745|0.419937698002048|1.0603831811072|1.0574824593674|1.01469152041753
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00114335017481083|0.477306351680751|0.983810479121949|1.08741070885064|0.984435087087818
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0410267834352041|0.856104590451527|0.919640412309891|1.03724433677234|1.02582738120101
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0209310852141143|0.831284314680998|1.02244870491811|1.01987756939513|0.948572648501641
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0602358754047439|0.636445792707572|0.867371174517827|0.938606091707122|0.98741604261561
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0132242814519462|0.797435070685419|0.942039318622531|0.911530828652004|1.00335602472287
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0146902623003943|0.724256678385614|0.886024447764956|1.04183587129561|1.11648050942702
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0122213106532692|0.833939855309146|1.05255523636354|0.909026847277338|0.988866571166245
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0155230804289605|0.602521146812692|0.98316151900562|0.9016833968471|0.920121567379871
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0109925069549267|0.582106491039257|0.731904217178725|0.926646676188091|0.923181058231858
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.567223314647962|0.915896261947387|0.962443381367456|0.957962805349299|0.921012727575108
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.354033985853902|0.916727809898355|1.09078547041157|1.04254590633835|0.897915260372338
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.532976497216963|1.10987800190755|1.20146340769001|1.05208193944225|1.155329053198
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.415391404615144|1.13449969393711|1.12992156248665|1.13135649920993|0.959289364670377
