#Treatment	Dose	Effect
60-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.276234485151482|0.909552573059757|0.98098948065671|0.954292112858202|0.984850253126626
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.492918555161594|0.959629515120019|0.986626495720873|1.08840458632916|1.07914246432965
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0807804390298453|0.883059131544498|1.0109395659696|0.94515744949578|1.10794187492188
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.501090487692137|0.897350928704891|1.03395160187759|0.955228156066692|0.955332322055195
SB-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0877207830678186|0.87134849382491|0.922246599957032|0.988678459124615|1.06431598752612
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.801762842583666|0.919184685305054|0.980705137033467|1.00070238259193|1.01702244869853
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.232047927282743|0.965390442087867|1.05164577881834|1.01912959647431|0.968392783363173
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.745539236199244|0.93360133359859|0.960822111393899|0.893209211708776|0.96019098448937
RU-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.304628492635709|0.913885477907128|0.934150139602527|0.932736964142388|0.976641444457402
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.74043254376931|0.938894610367319|0.997047717130106|0.94122897356677|0.967030552694816
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.432063165121867|0.967840714040508|0.964819773429454|0.994850669412976|0.966646069344319
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.788091621939235|0.979403618970387|0.984131783851393|0.896633244222086|0.984626591804056
D4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.370033880600092|0.97154167038918|0.992722199696243|0.941990639882895|0.883397131488341
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.692853880942209|0.935830767644329|0.994652563970361|0.962332248132817|1.03475096857829
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.318091422005509|0.972747226846191|0.933179146472607|1.00215075939484|0.919876846927802
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.651932754953418|0.824359007789131|0.896178445973381|1.00074873999352|1.02995332481533
F4-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.531851250321288|0.763163482348734|0.966820760585731|1.00447381458814|0.912181366431863
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.551964268744655|0.935216193100827|1.12272165732206|0.991032975387247|1.0315233298489
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.452479330989262|0.841554689727264|1.07402071652571|1.12275206690107|1.03146251069087
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.369454596570143|0.727874613438291|1.0336378971043|0.890146190610065|0.834565645206635
SF-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.38664605004217|0.79880517289851|0.993505763283666|1.0053275231937|1.0178521225752
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000642141249183641|0.221100907389367|1.02672548096744|1.13626894043045|1.12363043311698
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00145941192996282|0.268210724488567|1.0364013820631|0.977499516569798|1.06615879131504
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000599785790789004|0.313045340949661|0.956501249553731|1.02791860049982|1.07156015708675
ST-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00111388789717958|0.252538379150303|1.01322384862549|1.13463762941806|1.09345233845055
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.135987906942447|0.818537772370313|0.985849647900306|1.10132359989677|1.10716366183682
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.196379456549792|0.900018434538952|1.02920768351584|1.03052022268923|1.05821627401099
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.125994929331617|0.822587916229385|1.00643029994843|0.98681121317364|0.998640368434909
G2-G4	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.187434407694721|0.793895001821257|1.09336016531966|1.08565678860073|0.989609818198867
P5	10|2|0.4|0.08|0.02	0.262888657980977|0.929581967868276|0.991207737191272|1.17423067700424|1.07075373671169
P5	10|2|0.4|0.08|0.02	0.34951642554552|0.972392294780593|1.07195268164016|1.08435776516665|1.06394372951802
P5	10|2|0.4|0.08|0.02	0.256587209104999|0.937817952808167|1.00782508023064|0.966191882280624|1.05689493274202
P5	10|2|0.4|0.08|0.02	0.318222443461438|0.96681034645307|0.982287035256229|1.02699746957647|0.965648840568233
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0380084716761599|0.157661391514635|0.416024700183274|0.717415606439691|0.988341939359833
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0461911678593428|0.179730336053294|0.441774337057119|0.657231723917656|0.924112337163585
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0245424542454245|0.193624362436244|0.396384638463846|0.718511851185119|0.867281728172817
5Z-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0422892289228923|0.211476147614761|0.38021302130213|0.70022502250225|0.946894689468947
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00396639757537955|0.660517151070967|1.05760472769001|0.929448502804867|0.977013286632201
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0068772216024726|0.662132498470618|0.937477259187288|1.0515911571725|0.979668214041527
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00655354393591359|0.695416635792559|0.99804875639094|0.940268892895662|1.06254682573007
AK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0122837783321395|0.609018532697738|0.986258963782613|0.965890285770741|1.09314100822486
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.112971586049606|0.870048465266559|0.942560106433527|1.03787893186354|1.05198897652761
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0185802527796256|0.91839969590421|0.883428680034211|0.927431340872375|0.97771357977763
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.138909193140287|0.618175428732078|0.874936744447568|0.925358448130447|0.922603317402305
BI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0245431543435479|0.836716333989317|0.722322181613719|0.87409333708181|0.884242339049761
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.185783138684267|0.993071441862502|0.936650576650139|0.991042859279853|1.00171116048788
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0834345800359745|0.952674919641131|0.979279999124353|1.06901923869777|1.02310613938114
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.178764726883256|0.919143163156016|0.995401642270618|0.967811495894323|1.04111388789718
CT-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0978222063548733|0.906804712602642|0.92564084255623|0.960371295965727|0.976851124598358
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0228588283007042|0.183814474799985|0.251624082881687|0.363499612874682|0.480374589831508
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00424731777458246|0.148007226339269|0.221347196106625|0.370932418980201|0.488603768019762
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.020542337917131|0.172056505855071|0.252090839256927|0.378648374753409|0.534822075800361
PD-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00429888813153444|0.144748468160458|0.245671358657824|0.378677226351607|0.470699398804823
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0214850931180561|0.355463192390696|0.691295659819359|0.950123890975941|1.00111901526657
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00665014786987451|0.328702741587403|0.664743026136999|0.943201982255615|0.96861961473903
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0134553668737013|0.332054922635412|0.709906363015843|0.780426363166687|0.953339895087358
PI-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00769309092554672|0.302972022038443|0.679103830329634|0.883649541997111|0.949568772084639
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00264644820794391|0.00638797843296805|0.0620394381620873|0.902879913610196|0.971930918576089
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00188597458497152|0.00413697650896979|0.0555297839494437|0.899107964440253|0.966835745302174
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00189018901890189|0.00681068106810681|0.0573207320732073|0.871737173717372|0.981278127812781
PK-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00081008100810081|0.00417041704170417|0.0601410141014101|0.867251725172517|0.923237323732373
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0337623600065574|0.875470309994762|1.00901635739161|0.916285820528506|0.981891315908373
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0205676906529762|0.901411829620833|0.996557390814111|0.974566275224809|0.917085497459027
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.024304097611579|0.818616675311417|0.965116374803435|0.985649714723244|0.95601057129449
JN-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0206156708737784|0.732449098887709|0.86518306287615|0.925449321181285|1.01514066243486
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0429616152213313|0.741010289067073|1.01418184639036|0.950613888477514|0.943434813576773
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0828767074985367|0.870050281732851|1.15109202332847|1.02433692287078|0.924478670813323
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0395799676898223|0.702530963920302|0.943578352180937|0.916478190630048|0.920638126009693
D1-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0730210016155089|0.767905223478729|0.986416262789445|1.06374528809908|0.951898222940226
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.372032877265358|0.904011253461512|1.0702773625015|0.95761658750134|0.980514606160387
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.441433428584045|0.924133754707341|1.00109128298292|0.966826258917927|1.02267723886481
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.36735830228637|0.848493948579347|1.01336036061399|1.02955170375097|0.941437763742778
60-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.3956118206815|0.927248441395534|0.972456573353729|1.03079045411462|0.944828686455391
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.111933888028491|0.906230601867237|1.05025487970806|1.00932364393336|1.02438443258698
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.207690908976907|0.958234840457216|1.17094183224965|0.960767962279057|1.01033940070351
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.089801026777792|0.891696424957736|0.9797913443068|1.01682757418298|1.02265573678623
SB-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.213350601963269|0.917860889977864|1.07659114754405|1.03060096700177|0.985868573687963
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.143483443967455|0.947084535760118|0.954328410712076|1.06410699046961|1.04279227928004
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.223100925678625|1.05709762945495|1.03670794546248|1.02599847565941|0.929860789921112
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.16272502058903|0.862265226712724|0.949395999559878|1.05377154346036|1.02342981558231
RU-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.248175328507554|0.889072643431349|0.998129482490156|1.06632168233211|0.994515149191276
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.246905740009394|0.943195274100829|0.999596472775143|0.994132317238551|0.980081631573029
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.405525015380341|0.961387075221444|1.08372859155768|1.03530532457481|0.947839144786891
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.221895396043295|0.954028207960853|1.05788663951148|1.09440381708879|0.978142557964581
D4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.453170854032952|0.964248680081601|1.12525500349041|1.00147071780517|1.00887174934089
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.302853972421073|0.882133239509046|1.02676698648118|1.08348106147746|0.988578697376078
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.428704818869508|0.924259442196571|0.952271404793158|0.95714305046213|0.960526137732249
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.246817437085684|0.93311305039315|0.996277583925744|0.983101739184085|0.933469524860666
F4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.437764356666415|0.954693466234327|0.989065831236761|1.0072186079672|1.04338705586366
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00132580165161036|0.566286556512295|0.871079893653782|0.966114484383044|0.989033927828436
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000846256373368312|0.536681687717294|0.86848470744212|0.900007757350089|0.980768823915205
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000700053850296177|0.564822294022617|0.821176628971459|0.966733979536887|0.942945611200862
SF-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000403877221324717|0.5828352180937|0.847724824986537|0.971661281637049|0.95032310177706
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0114553173236443|0.723325069861035|0.894385254432943|0.961981719433037|0.976729809687817
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000681263365062544|0.688845573995925|0.858417071955289|0.968214017624536|0.978319424206297
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00347851112216393|0.674655980880701|0.933980236301016|0.965462013219594|0.888021346546671
ST-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.000725732536278806|0.687844292833078|0.962784310413323|0.918176784692049|0.976172824444674
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00280900637669528|0.554239530494648|0.847228927749597|0.888360806836921|0.952240621492661
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00198135271213328|0.57639807633224|0.865725733131854|0.932916162445842|1.0755610175124
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.00259029449033154|0.61850752960003|0.810986335573897|0.933278123530895|1.01561960031009
G2-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.0022665076790401|0.556016675020782|0.831920398257778|0.924087559425777|0.952879678952923
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.262212638998365|0.960386687425493|1.22246904090314|1.04901992717039|1.07460800343954
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.101648763264695|0.917744236494277|1.03989994072009|0.992462982626426|0.907946765336234
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.280437587732606|0.938152888965947|1.11196097586999|1.0016104455566|1.0725367351634
G4-P5	10-10|2-2|0.4-0.4|0.08-0.08|0.02-0.02	0.156496630734503|0.962519630431086|1.00831896824788|1.13420713063948|0.930057315857387
